TotalRequired,  280
816948,3 144 
816949,59 144 
817423,88 101 
817425,15 100 
817425,15 51 
817465,68 1
817465,68 2
817465,68 2
817465,68 60 
817817,89 61 
818830,13 62 
819045,91 64 
819289,01 121 
819851,21 125 
820189,94 137 
820360,5 65 
820912,65 144 
820914,41 144 
820915,55 144 
821388,07 101 
821389,26 100 
821389,26 51 
821429,71 1
821429,71 2
821429,71 1
821429,71 60 
821739,22 61 
822762,46 62 
823237,97 64 
823481,18 121 
824004,51 125 
824449,71 137 
824530,4 65 
825079,71 144 
825081,64 144 
825085,85 144 
825553,94 101 
825555,25 100 
825555,25 51 
825595,24 1
825595,24 1
825595,24 2
825595,24 60 
825668,27 61 
826618,98 63 
826629,27 60 
826958,73 111 
827152,32 114 
827194,52 60 
827326,94 61 
828203,88 63 
828227,56 60 
828524,28 111 
829836,63 114 
829877,08 60 
830064,75 61 
831077,98 62 
834542,83 64 
834826,54 121 
835367,7 125 
835889,72 65 
836468,89 144 
836471,17 144 
836670,54 144 
836933,54 101 
836934,82 100 
836934,82 51 
836976,63 1
836976,63 2
836976,63 1
836976,63 60 
837318,92 61 
838340,06 62 
838788,47 64 
839136,41 121 
839699,76 125 
840221,71 65 
840638,77 137 
840772,25 144 
840773,76 144 
840774,9 144 
842509,43 101 
842511,37 100 
842511,37 51 
842557,47 1
842557,47 2
842557,47 2
842557,47 60 
842808,15 111 
843068,31 114 
843105,92 60 
843295,67 61 
844304,69 62 
844400,52 64 
844693,23 121 
845215,46 125 
845428,4 137 
845735,05 65 
846286,94 144 
846288,51 144 
846289,82 144 
846764,21 101 
846765,44 100 
846765,44 51 
846807,75 1
846807,75 2
846807,75 2
846807,75 60 
846856,01 61 
847875,84 62 
847937,35 64 
848293,67 121 
848843,55 125 
849054,58 137 
849350,96 65 
849905,55 144 
849907,65 144 
849909,11 144 
850379,6 101 
850380,81 100 
850380,81 51 
850420,37 1
850420,37 1
850420,37 2
850420,37 60 
850515,06 61 
851536,53 62 
851566,83 64 
851888,85 121 
852413,51 125 
852748,49 137 
852933,75 65 
853485,58 144 
853487,76 144 
853488,81 144 
853960,45 101 
853962,41 100 
853962,41 51 
854002,22 2
854002,22 2
854002,22 1
854002,22 60 
854211,32 61 
855235,17 62 
855811,79 64 
856043,76 121 
856605,27 125 
856872,77 137 
857115,31 66 
857666,84 144 
857668,34 144 
857669,21 144 
858797,6 101 
858799,47 100 
858799,47 51 
858835,72 1
858835,72 2
858835,72 2
858835,72 60 
859110,39 111 
859430,32 114 
859467,97 60 
859659,95 61 
860683 62 
861005,91 64 
861282,2 121 
861825,06 125 
862071,25 137 
862347,92 65 
862898,59 144 
862900,37 144 
862901,77 144 
863375,08 101 
863376,23 100 
863376,23 51 
863416,1 1
863416,1 2
863416,1 2
863416,1 60 
863510,99 61 
864532,7 62 
864549,5 64 
864880,73 121 
865415,56 125 
865584,71 137 
865929,52 65 
866480,9 144 
866482,38 144 
866483,99 144 
866957,3 101 
866958,52 100 
866958,52 51 
866999,02 2
866999,02 2
866999,02 2
866999,02 60 
867058,5 61 
868008,64 63 
868031,7 60 
868346,03 111 
869109,39 114 
869147,65 60 
869541,07 61 
870563,85 62 
870694,7 64 
871003,63 121 
871566,91 125 
871994,48 137 
872082,55 66 
872629,5 144 
872631,23 144 
872632,23 144 
873105,3 101 
873106,45 100 
873106,45 51 
873147,37 1
873147,37 2
873147,37 2
873147,37 60 
873185,39 61 
874219,62 62 
874430,51 64 
874694,71 121 
875226,56 125 
875510,97 137 
875741,47 65 
876294,93 144 
876296,27 144 
876297,34 144 
876770,4 101 
876771,73 100 
876771,73 51 
876811,3 1
876811,3 2
876811,3 1
876811,3 60 
876933,6 61 
877944,89 62 
878125,34 64 
878426,56 121 
878951,94 125 
879474,55 65 
879575,61 137 
880024,93 144 
880026,66 144 
880028,06 144 
880502 101 
880503,36 100 
880503,36 51 
880543,75 1
880543,75 1
880543,75 2
880543,75 60 
880824,76 61 
881674,22 63 
881693,11 60 
881980,56 111 
882306,72 114 
882342,66 60 
882571,87 61 
883592,09 62 
883785,85 64 
884070,09 121 
884601,52 125 
884879,22 137 
885122,23 65 
885674,3 144 
885678,45 144 
885680,48 144 
886149,78 101 
886151,02 100 
886151,02 51 
886191,65 1
886191,65 1
886191,65 2
886191,65 60 
886409,48 61 
887426,86 62 
887959,89 64 
888189,51 121 
888739,66 125 
889204,34 137 
889270,41 65 
889806,92 144 
889808,68 144 
889810,17 144 
890282,04 101 
890283,42 100 
890283,42 51 
890324,06 1
890324,06 2
890324,06 2
890324,06 60 
890491,55 61 
891508,46 62 
891611,61 64 
891959,19 121 
892481,39 125 
892814,14 137 
893004,29 65 
893557,15 144 
893558,79 144 
893560,36 144 
894030,68 101 
894031,95 100 
894031,95 51 
894073,45 1
894073,45 2
894073,45 1
894073,45 60 
894268,9 61 
895288,35 62 
895389,44 64 
895729,04 121 
896285,51 125 
896644,72 137 
896803,53 65 
897354,73 144 
897356,88 144 
897358,34 144 
897829,97 101 
897831,15 100 
897831,15 51 
897871,21 1
897871,21 2
897871,21 2
897871,21 60 
898097,52 61 
899105,58 62 
899327,5 64 
899576,99 121 
900144,81 125 
900589,99 137 
900667,19 65 
901217,55 144 
901219,55 144 
901220,97 144 
901694,72 101 
901696,59 100 
901696,59 51 
901736,64 2
901736,64 2
901736,64 2
901736,64 60 
901943,93 61 
902953,91 62 
903835,53 64 
904075,22 121 
904610,27 125 
905133,09 66 
905195,99 137 
905685,55 144 
905687,58 144 
905688,86 144 
907448,35 101 
907449,56 100 
907449,56 51 
907485,12 1
907485,12 2
907485,12 2
907485,12 60 
907769,43 111 
908097,83 114 
908134,39 60 
908327,76 61 
909350,12 62 
909521,85 64 
909847,63 121 
910414,53 125 
910854,71 137 
910930,71 65 
911483,15 144 
911484,64 144 
911485,62 144 
911960,3 101 
911961,59 100 
911961,59 51 
912000,09 1
912000,09 1
912000,09 2
912000,09 60 
914292,61 111 
914425,15 114 
914465,78 60 
914896,32 61 
915914,84 62 
915958,36 64 
916505,61 121 
917058,38 125 
917134,91 137 
917578,28 65 
918130,09 144 
918131,47 144 
918132,38 144 
918606,13 101 
918607,37 100 
918607,37 51 
918647,7 2
918647,7 2
918647,7 1
918647,7 60 
918731,09 61 
919747,62 62 
920196,43 64 
920416,09 121 
920962,38 125 
921415,6 137 
921478,75 66 
922029,27 144 
922031,4 144 
922032,83 144 
922505,44 101 
922506,71 100 
922506,71 51 
922546,56 1
922546,56 2
922546,56 2
922546,56 60 
922578,12 61 
923597,59 62 
923789,37 64 
924056,5 121 
924591,45 125 
924887,92 137 
925108,06 65 
925661,26 144 
925663,06 144 
925664,64 144 
926138,14 101 
926139,33 100 
926139,33 51 
926178,6 2
926178,6 2
926178,6 2
926178,6 60 
926337,51 61 
927360,57 62 
927685,87 64 
927995,83 121 
928523,39 125 
928927,67 137 
929041,08 66 
929595,67 144 
929597,64 144 
929598,96 144 
930070,02 101 
930071,17 100 
930071,17 51 
930111,41 1
930111,41 2
930111,41 1
930111,41 60 
930152,31 61 
931181,27 62 
931342,63 64 
931667,84 121 
932222,26 125 
932662,19 137 
932740,9 65 
933294,14 144 
933295,88 144 
933297,7 144 
933767,28 101 
933768,55 100 
933768,55 51 
933809,15 1
933809,15 2
933809,15 2
933809,15 60 
934005,64 61 
935025,86 62 
935259,4 64 
935553,87 121 
936112,53 125 
936577,83 137 
936643,15 65 
937174,04 144 
937175,82 144 
937176,8 144 
937650,17 101 
937651,31 100 
937651,31 51 
937691,27 1
937691,27 2
937691,27 2
937691,27 60 
938175,54 61 
939191,13 62 
939683,57 64 
939908,34 121 
940431,74 125 
940720,69 137 
940954,93 65 
941506,4 144 
941508,01 144 
941509,51 144 
941982,85 101 
941984,3 100 
941984,3 51 
942025,26 1
942025,26 1
942025,26 2
942025,26 60 
942062,44 61 
942927,02 63 
942940,15 60 
943221,3 111 
943465,64 114 
943505,92 60 
943709,02 61 
944661,88 63 
944672,27 60 
944940,76 111 
945129,47 114 
945174,13 60 
945321,54 61 
946339,96 62 
947007,59 64 
947287,47 121 
947814,51 125 
948175,25 137 
948334,35 65 
948886,51 144 
948887,87 144 
948889,05 144 
949363,96 101 
949365,08 100 
949365,08 51 
949404,2 1
949404,2 2
949404,2 2
949404,2 60 
949446,11 61 
950459,16 63 
950470,27 60 
951129,45 111 
951218,68 114 
951241,97 60 
951633,43 61 
952653,87 62 
952701,87 64 
953033,78 121 
953565,28 125 
954083,48 65 
954211,59 137 
954636,64 144 
954638,82 144 
954639,95 144 
955111,69 101 
955113 100 
955113 51 
955152,41 1
955152,41 2
955152,41 2
955152,41 60 
955330,49 61 
956351,05 62 
957821,56 64 
958078,41 121 
958632,01 125 
959086,6 137 
959147,54 65 
959700,02 144 
959701,68 144 
959702,73 144 
960176,8 101 
960178,14 100 
960178,14 51 
960217,45 1
960217,45 2
960217,45 2
960217,45 60 
960306,78 61 
961319,09 62 
961395,35 64 
961714,18 121 
962244,2 125 
962763,7 65 
963341,8 144 
963346,65 144 
963807,67 101 
963808,89 100 
963808,89 51 
963832,66 2
963832,66 2
963832,66 2
963832,66 60 
963837,96 111 
966381,69 114 
966433,61 60 
966858,35 61 
967881,67 62 
970077,71 64 
970347,74 121 
970878,31 125 
971393,99 66 
971896,9 144 
971898,69 144 
972388,02 101 
972389,31 100 
972389,31 51 
972413,38 1
972413,38 1
972413,38 2
972413,38 60 
972418,67 111 
972556,66 114 
972579,99 60 
972962,32 111 
973043,3 114 
973070,72 60 
977083,54 111 
977745,79 114 
977794,83 60 
977958,85 61 
978977,42 62 
982029,23 64 
982405,6 121 
982933 125 
983333,96 137 
983440,18 65 
983989,37 144 
983991,03 144 
983992,08 144 
984468,44 101 
984469,59 100 
984469,59 51 
984508,9 2
984508,9 2
984508,9 2
984508,9 60 
984551,01 61 
985579,25 62 
986400,44 64 
986651,23 121 
987203,52 125 
987722,84 66 
988181,28 137 
988295,65 144 
988297,15 144 
988298,14 144 
988767,36 101 
988768,7 100 
988768,7 51 
988808,84 1
988808,84 1
988808,84 1
988808,84 60 
988873,66 61 
989890,74 62 
990605,65 64 
990890,56 121 
991450,4 125 
991969,87 65 
992527,41 144 
992529,11 144 
992530,32 144 
992999,45 101 
993000,6 100 
993000,6 51 
993040,21 2
993040,21 2
993040,21 2
993040,21 60 
993175,77 61 
994188,61 62 
994389,46 64 
994685,65 121 
995219,83 125 
995735,36 66 
995818,98 137 
996271,09 101 
996329,06 8
996329,06 52 
996372,29 100 
996372,29 52 
996388,73 1
996388,73 2
996388,73 2
996388,73 60 
996864,63 61 
997887,53 62 
998262,37 64 
998514,74 121 
999074,33 125 
999385,63 137 
999583,68 66 
1000137,15 144 
1000138,73 144 
1000140,36 144 
1002573,27 101 
1002575,36 100 
1002575,36 52 
1002620,93 1
1002620,93 2
1002620,93 2
1002620,93 60 
1002841,25 111 
1003215,68 114 
1003252,94 60 
1003413,08 61 
1004435,44 62 
1004513,23 64 
1004930,15 123 
1005494,1 125 
1005750,63 137 
1006016,49 66 
1006567,09 144 
1006568,68 144 
1006570,26 144 
1006832,01 142 
1006969,25 144 
1006973,3 144 
1007044,77 101 
1007045,93 100 
1007045,93 52 
1007101,89 2
1007101,89 2
1007101,89 2
1007101,89 60 
1007150,89 112 
1008284,09 114 
1008334,69 60 
1008769,41 61 
1009784,1 62 
1010160,65 64 
1010575,48 121 
1011110,58 125 
1011421,61 137 
1011631,12 66 
1012182,65 144 
1012184,86 144 
1012186,21 144 
1014630,55 101 
1014632,65 100 
1014632,65 52 
1014682,46 1
1014682,46 2
1014682,46 2
1014682,46 60 
1017940,14 61 
1018949,98 62 
1019255,91 64 
1019656,6 123 
1020225 125 
1020743,12 66 
1021325,02 144 
1021327,33 144 
1021347,67 144 
1023554,77 101 
1023557 100 
1023557 52 
1023596,39 1
1023596,39 2
1023596,39 2
1023596,39 60 
1023842,5 111 
1024707,25 114 
1024745,99 60 
1025641,1 61 
1025772,34 63 
1025796,09 60 
1028945,66 61 
1028972,9 63 
1028994,42 60 
1029250,42 111 
1030179,99 114 
1030228,1 60 
1030712,73 61 
1031727,41 62 
1032157,29 64 
1032445,2 121 
1032984,74 125 
1033407,62 137 
1033505,87 66 
1034059,05 144 
1034061,41 144 
1034062,43 144 
1034535,49 101 
1034536,7 100 
1034536,7 52 
1034577 2
1034577 2
1034577 2
1034577 60 
1035326,32 61 
1036340,8 62 
1042632,93 64 
1042877,67 121 
1043437,81 125 
1043764,85 137 
1043952,2 66 
1044514,45 144 
1044516,5 144 
1044517,57 144 
1044981,98 101 
1044983,32 100 
1044983,32 52 
1045023,62 1
1045023,62 1
1045023,62 2
1045023,62 60 
1045919,56 61 
1045937,57 63 
1045957,04 60 
1057847,41 61 
1058175,19 63 
1058184,93 60 
1059382,23 61 
1059502,56 63 
1059517,65 60 
1060084,72 61 
1061099,5 62 
1061175,56 64 
1061437,68 123 
1061991,02 125 
1062514,54 66 
1063092,91 144 
1063094,53 144 
1063095,91 144 
1064741,11 101 
1064743,36 100 
1064743,36 52 
1064784,74 1
1064784,74 2
1064784,74 2
1064784,74 60 
1065084,78 112 
1065857,41 114 
1065898,92 60 
1066203,53 61 
1067215,13 62 
1067419,46 64 
1067714,11 121 
1068282,26 125 
1068643,71 137 
1068794,77 66 
1069347,42 144 
1069349,11 144 
1069350,47 144 
1069824,32 101 
1069825,5 100 
1069825,5 52 
1069864,33 1
1069864,33 2
1069864,33 1
1069864,33 60 
1101321,65 61 
1102306,92 63 
1102320,21 60 
1102594,07 111 
1102844,2 114 
1102886,74 60 
1103054,47 61 
1104069,19 62 
1104681,34 64 
1104994,85 121 
1105528,5 125 
1105740,99 137 
1106049,73 66 
1106601,42 144 
1106602,85 144 
1106604,21 144 
1108996,2 101 
1108997,51 100 
1108997,51 52 
1109034,59 1
1109034,59 1
1109034,59 1
1109034,59 60 
1109794,61 61 
1110819,43 62 
1111231,31 64 
1111507,81 123 
1112064,33 125 
1112277,92 137 
1112581 65 
1113132,53 144 
1113134,18 144 
1113135,51 144 
1113614,44 101 
1113615,57 100 
1113615,57 52 
1113652,22 1
1113652,22 2
1113652,22 2
1113652,22 60 
1115613,15 61 
1116632,85 62 
1116787,42 64 
1117057,88 123 
1117603,05 125 
1118031,4 137 
1118112,47 66 
1118665,68 144 
1118667,49 144 
1118669,26 144 
1120624,74 101 
1120626,52 100 
1120626,52 52 
1120663,93 1
1120663,93 2
1120663,93 2
1120663,93 60 
1124828,96 61 
1125639,14 63 
1125645,9 60 
1125842,36 61 
1126061,65 63 
1126078,93 60 
1126502,49 61 
1127512,96 62 
1127535,12 64 
1127848,14 121 
1128370,03 125 
1128749,8 137 
1128891,24 66 
1129443,51 144 
1129445,19 144 
1129446,79 144 
1131429,8 101 
1131431,6 100 
1131431,6 52 
1131477,13 1
1131477,13 1
1131477,13 2
1131477,13 60 
1133183,29 111 
1134008,5 114 
1134044,16 60 
1134536,06 113 
1135385,14 114 
1135425,69 60 
1176178,27 61 
1176352,82 63 
1176362,43 60 
1177994,64 61 
1178045,95 63 
1178061,54 60 
1178584,63 111 
1179140,74 114 
1179178,17 60 
1179349,24 61 
1180361,32 62 
1180831,14 64 
1181081,42 121 
1181603,82 125 
1182123,49 65 
1182705,16 144 
1182706,69 144 
1182707,95 144 
1183169,98 101 
1183171,18 100 
1183171,18 52 
1183212,17 2
1183212,17 2
1183212,17 1
1183212,17 60 
1183308,63 61 
1184325,98 62 
1184663,1 64 
1184916,36 121 
1185452,27 125 
1185972,76 66 
1186476,09 144 
1186477,86 144 
1186487,45 144 
1188280,77 101 
1188283 100 
1188283 52 
1188326,95 1
1188326,95 2
1188326,95 2
1188326,95 60 
1188620,46 61 
1189640,42 62 
1189844,91 64 
1190153,49 122 
1190691,92 125 
1190998,09 137 
1191205,54 65 
1191758,51 144 
1191760,35 144 
1191761,77 144 
1192232,64 101 
1192233,83 100 
1192233,83 52 
1192274,18 2
1192274,18 1
1192274,18 1
1192274,18 60 
1192309,79 61 
1193344,8 62 
1193480,38 64 
1193821,58 122 
1194350,39 125 
1194870,84 66 
1194961,83 137 
1195422,92 144 
1195424,68 144 
1195426,29 144 
1195898,72 101 
1195900,09 100 
1195900,09 52 
1195939,51 1
1195939,51 2
1195939,51 2
1195939,51 60 
1195972,2 61 
1196990,66 62 
1197006,08 64 
1197288,36 122 
1197814,28 125 
1198335,15 65 
1198458 137 
1198890,28 144 
1198891,93 144 
1198893,53 144 
1199365,37 101 
1199366,55 100 
1199366,55 52 
1199404,74 1
1199404,74 2
1199404,74 2
1199404,74 60 
1199471,69 61 
1200505,49 62 
1200595,1 64 
1200920,43 122 
1201462,89 125 
1201839,37 137 
1201983,29 65 
1202536,25 144 
1202537,69 144 
1202538,69 144 
1203970,9 101 
1203972,6 100 
1203972,6 52 
1204020,32 1
1204020,32 2
1204020,32 2
1204020,32 60 
1204273,94 112 
1204414,41 114 
1204453,78 60 
1204631,46 61 
1205653,02 62 
1205790,65 64 
1206052,28 122 
1206583,22 125 
1206876,29 137 
1207099,22 65 
1207652,27 144 
1207654,26 144 
1207655,94 144 
1208126,61 101 
1208127,85 100 
1208127,85 52 
1208168,82 1
1208168,82 2
1208168,82 2
1208168,82 60 
1208205,79 61 
1209220,9 62 
1209523,34 64 
1209796,58 122 
1210329 125 
1210593,9 137 
1210848,77 65 
1211399,96 144 
1211401,57 144 
1211402,68 144 
1211875,25 101 
1211876,39 100 
1211876,39 52 
1211917,41 1
1211917,41 2
1211917,41 2
1211917,41 60 
1211959 61 
1212989,32 62 
1213109,24 64 
1213477,47 122 
1214031,1 125 
1214545,82 65 
1214744,19 137 
1215098,51 144 
1215100,18 144 
1215101,63 144 
1215575,03 101 
1215576,19 100 
1215576,19 52 
1215615,97 2
1215615,97 2
1215615,97 1
1215615,97 60 
1215699,8 61 
1216717,92 62 
1216753,85 64 
1217051,43 122 
1217607,67 125 
1218129,39 66 
1218683,35 144 
1218684,9 144 
1218686,28 144 
1219157,97 101 
1219159,24 100 
1219159,24 52 
1219214,89 1
1219214,89 2
1219214,89 2
1219214,89 60 
1220754,13 61 
1221669,53 63 
1221681,11 60 
1221972,64 112 
1222235,44 114 
1222281,04 60 
1222522,91 61 
1223531,75 62 
1223578,93 64 
1223949,17 122 
1224491 125 
1224987,52 137 
1225009,22 65 
1225563,06 144 
1225564,64 144 
1225565,71 144 
1226037,89 101 
1226039,26 100 
1226039,26 52 
1226079,33 1
1226079,33 2
1226079,33 2
1226079,33 60 
1226151,3 61 
1227160,54 63 
1227178,72 60 
1227506,8 112 
1227606,16 114 
1227648,58 60 
1227858,13 61 
1228881,18 62 
1228974,99 64 
1229283,55 122 
1229839,51 125 
1230207,39 137 
1230359,31 65 
1230912,44 144 
1230913,96 144 
1230915 144 
1231386,48 101 
1231387,72 100 
1231387,72 52 
1231427,66 1
1231427,66 1
1231427,66 1
1231427,66 60 
1231459,35 61 
1232478,78 62 
1232620,11 64 
1232874,53 122 
1233403,34 125 
1233917,52 137 
1233982,99 65 
1234475,34 144 
1234476,93 144 
1234478,08 144 
1234951,3 101 
1234952,44 100 
1234952,44 52 
1234994,9 1
1234994,9 2
1234994,9 2
1234994,9 60 
1235036,56 61 
1236065,18 62 
1236076,29 64 
1236462,49 122 
1237045,6 125 
1237371,6 137 
1237556,68 65 
1238107,39 144 
1238108,88 144 
1238109,91 144 
1238584,28 101 
1238585,4 100 
1238585,4 52 
1238625,14 1
1238625,14 1
1238625,14 2
1238625,14 60 
1239808,08 61 
1240823,93 62 
1241063 64 
1241325,64 122 
1241889,43 125 
1242154,1 137 
1242402,95 65 
1242958,42 144 
1242960,51 144 
1242962,08 144 
1243433,09 101 
1243434,3 100 
1243434,3 52 
1243473,45 1
1243473,45 2
1243473,45 2
1243473,45 60 
1243512,02 61 
1244441,4 63 
1244456,41 60 
1244726,82 112 
1245081,49 114 
1245122,72 60 
1256231,13 61 
1257251,86 62 
1258345,79 64 
1258579,72 121 
1259146,2 125 
1259431,18 137 
1259664,53 66 
1260217,13 144 
1260219,32 144 
1260220,95 144 
1263216,3 101 
1263218,29 100 
1263218,29 52 
1263266,93 2
1263266,93 2
1263266,93 2
1263266,93 60 
1263552,04 111 
1264016,75 114 
1264051,99 60 
1264151,2 61 
1265165,71 62 
1265821,31 64 
1266131,32 122 
1266662,5 125 
1267178,19 66 
1267251,43 137 
1267732,72 144 
1267734,54 144 
1267735,82 144 
1268206,79 101 
1268207,98 100 
1268207,98 52 
1268249,66 2
1268249,66 2
1268249,66 2
1268249,66 60 
1268494,56 111 
1268880,12 114 
1268915,78 60 
1272329,34 61 
1273346,04 62 
1274186,93 64 
1274436,96 121 
1274972,18 125 
1275383,51 137 
1275493,72 66 
1276045,18 144 
1276046,89 144 
1276048,32 144 
1279009,33 101 
1279011,37 100 
1279011,37 52 
1279061,83 1
1279061,83 2
1279061,83 1
1279061,83 60 
1295929,5 61 
1296940,18 62 
1297883,31 64 
1298122,33 121 
1298650,02 125 
1299167,57 66 
1299202,59 137 
1299722,07 144 
1299723,79 144 
1299725,1 144 
1300812,16 101 
1300814,64 100 
1300814,64 52 
1300854,45 1
1300854,45 2
1300854,45 2
1300854,45 60 
1311809,82 61 
1312564,89 63 
1312583,7 60 
1362760,94 61 
1363784,24 62 
1363893,22 64 
1364168,48 121 
1364696,47 125 
1365024,62 137 
1365214,42 66 
1365765,71 144 
1365767,34 144 
1365768,82 144 
1367500,1 101 
1367502,19 100 
1367502,19 52 
1367549,12 1
1367549,12 2
1367549,12 2
1367549,12 60 
1367743,46 113 
1367926,72 114 
1367967,63 60 
1368235,94 61 
1369247,93 62 
1369790,97 64 
1370069,11 123 
1370607,97 125 
1370990,23 137 
1371128,78 66 
1371680,84 144 
1371682,82 144 
1371685,57 144 
1373938,48 101 
1373940,67 100 
1373940,67 52 
1373981,48 1
1373981,48 1
1373981,48 2
1373981,48 60 
1374298,52 111 
1375166,07 114 
1375213,43 60 
1375518,19 61 
1376529,52 62 
1376613,3 64 
1376961,62 121 
1377492,43 125 
1377758,34 137 
1378009,99 65 
1378559,99 144 
1378561,54 144 
1378564,86 144 
1379039,18 101 
1379041,42 100 
1379041,42 52 
1379078,68 1
1379078,68 2
1379078,68 2
1379078,68 60 
1379985,91 61 
1380075,07 63 
1380094,95 60 
1380671,48 111 
1380854,07 114 
1380894,67 60 
1381082,22 61 
1382095,11 62 
1382278,56 64 
1382580,47 121 
1383102,88 125 
1383624,62 66 
1383632,37 137 
1384178,3 144 
1384180 144 
1384181,33 144 
1384652,44 101 
1384653,61 100 
1384653,61 52 
1384695,34 1
1384695,34 2
1384695,34 2
1384695,34 60 
1384729,96 61 
1385750,01 62 
1390687,01 64 
1390994,68 121 
1391520,33 125 
1392038,65 66 
1392126,47 137 
1392589,9 144 
1392591,63 144 
1392592,74 144 
1393067,01 101 
1393068,23 100 
1393068,23 52 
1393107,25 1
1393107,25 2
1393107,25 2
1393107,25 60 
1393167,72 61 
1394125,42 63 
1394140,09 60 
1394431,79 112 
1394639,28 114 
1394690 60 
1394933,03 61 
1395939,49 62 
1396338,63 64 
1396617,09 122 
1397159,91 125 
1397582,94 137 
1397672,43 65 
1398233,19 144 
1398235,22 144 
1398236,7 144 
1398699,33 101 
1398700,5 100 
1398700,5 52 
1398740,33 1
1398740,33 1
1398740,33 1
1398740,33 60 
1398843,96 61 
1399856,71 62 
1399950,68 64 
1400263,53 122 
1400797,23 125 
1401317,83 65 
1401900,46 144 
1401901,87 144 
1401903,62 144 
1403550,49 101 
1403552,41 100 
1403552,41 52 
1403605,94 2
1403605,94 2
1403605,94 2
1403605,94 60 
1404167,74 61 
1405186,1 62 
1405320,91 64 
1405631,45 122 
1406167,6 125 
1406682,98 66 
1406836,35 137 
1407235,17 144 
1407237,42 144 
1407238,54 144 
1407710,58 101 
1407711,77 100 
1407711,77 52 
1407752,51 2
1407752,51 2
1407752,51 2
1407752,51 60 
1407894,05 61 
1408903,59 62 
1409261,26 64 
1409569,64 122 
1410119,62 125 
1410632,59 66 
1410683,4 137 
1411185,15 144 
1411186,91 144 
1411188,25 144 
1414464,49 101 
1414466,38 100 
1414466,38 52 
1414502,72 1
1414502,72 1
1414502,72 1
1414502,72 60 
1414817,48 111 
1415110,41 114 
1415149,84 60 
1415334,83 61 
1416349,46 62 
1416616,49 64 
1416911,15 122 
1417479,46 125 
1417832,54 137 
1417996,2 65 
1418548,68 144 
1418550,76 144 
1418552,75 144 
1420702,81 101 
1420704,07 100 
1420704,07 52 
1420748,09 2
1420748,09 1
1420748,09 2
1420748,09 60 
1421042,07 112 
1421208,46 114 
1421248,15 60 
1421518,51 61 
1422530,86 62 
1422980,51 64 
1423285,98 122 
1423842,63 125 
1424135,93 137 
1424360,89 66 
1424895,87 101 
1424954,77 8
1424954,77 51 
1425007,88 100 
1425007,88 51 
1425030,07 1
1425030,07 2
1425030,07 1
1425030,07 60 
1425400,44 61 
1426183,51 63 
1426196,33 60 
1426725,11 61 
1427745,39 62 
1428694,65 64 
1428962,87 122 
1429514,63 125 
1429890,73 137 
1430026,29 65 
1430576,71 144 
1430578,29 144 
1430579,77 144 
1431053,59 101 
1431054,79 100 
1431054,79 51 
1431096,84 1
1431096,84 2
1431096,84 2
1431096,84 60 
1431206,96 61 
1432227,39 62 
1432562,75 64 
1432898,28 122 
1433459,98 125 
1433794,58 137 
1433974,24 66 
1434526,73 144 
1434528,21 144 
1434529,72 144 
1435004,3 101 
1435005,43 100 
1435005,43 51 
1435043,8 1
1435043,8 2
1435043,8 1
1435043,8 60 
1435084,26 61 
1436118,33 62 
1436224,84 64 
1446117,88 252 
1446117,88 101 
1446119,57 100 
1446119,57 51 
1446139,76 1
1446139,76 2
1446139,76 1
1446139,76 60 
1539070,55 61 
1539138,55 63 
1539158,96 60 
1540490,55 61 
1540543,98 63 
1540560 60 
1540883,21 111 
1541249,69 114 
1541291,73 60 
1541513,43 61 
1542524,3 62 
1543177,61 64 
1543575,18 121 
1544130,05 125 
1544638,24 65 
1544720,06 137 
1545189,86 144 
1545191,32 144 
1545192,67 144 
1547027,88 101 
1547029,61 100 
1547029,61 51 
1547073,02 2
1547073,02 2
1547073,02 2
1547073,02 60 
1547826,6 61 
1548838,98 62 
1549298,22 64 
1549674,67 121 
1550252,1 125 
1550768,23 66 
1550870,21 137 
1551323,19 144 
1551324,65 144 
1551325,68 144 
1554957,75 101 
1554959,8 100 
1554959,8 51 
1555003,83 1
1555003,83 2
1555003,83 2
1555003,83 60 
1555663,92 61 
1556686,65 62 
1557028,51 64 
1557340,27 123 
1557861,96 125 
1558266,68 137 
1558385,36 66 
1558934,71 144 
1558936,16 144 
1558937,76 144 
1560660,42 101 
1560662,49 100 
1560662,49 51 
1560701,88 2
1560701,88 2
1560701,88 2
1560701,88 60 
1561019,62 112 
1561483,16 114 
1561535,01 60 
1561934,67 61 
1562951,3 62 
1563494,36 64 
1563819,21 121 
1564346,87 125 
1564863,64 66 
1564868,85 137 
1565418,53 144 
1565420,21 144 
1565421,87 144 
1569906,45 101 
1569908,64 100 
1569908,64 51 
1569948,85 1
1569948,85 2
1569948,85 2
1569948,85 60 
1570283,26 61 
1571298,44 62 
1576534,39 64 
1577040,17 121 
1577574,74 125 
1577963,33 137 
1578093,48 65 
1578647,04 144 
1578648,58 144 
1578650,07 144 
1579120,84 101 
1579122,02 100 
1579122,02 51 
1579162,39 1
1579162,39 2
1579162,39 2
1579162,39 60 
1579345,75 61 
1580361,25 62 
1580791,31 64 
1581133,82 121 
1581673,11 125 
1582193,05 65 
1582773,16 144 
1582775,77 144 
1582865,13 144 
1583237,3 101 
1583238,52 100 
1583238,52 51 
1583278,99 1
1583278,99 1
1583278,99 2
1583278,99 60 
1583480,53 61 
1584493,85 62 
1584762,92 64 
