TotalRequired,  150
2586869,8 60 
2587349,88 61 
2588343,2 63 
2588352,32 60 
2588675,01 113 
2588996,57 114 
2589034,5 60 
2589317,09 61 
2590335,44 62 
2590834,13 64 
2591212,13 123 
2591738,01 125 
2592218,84 137 
2592279,15 66 
2592794,51 144 
2592796,02 144 
2592797,32 144 
2594654,52 101 
2594655,92 100 
2594655,92 52 
2594699,51 2
2594699,51 2
2594699,51 2
2594699,51 60 
2596785,65 112 
2597245,64 114 
2597282,14 60 
2597604,27 61 
2598616,23 62 
2599058,11 64 
2599505,41 121 
2600022,8 125 
2600298,79 137 
2600543,22 66 
2601091,68 144 
2601093,35 144 
2601094,41 144 
2601490,17 143 
2601618,96 144 
2601620,84 144 
2601622,56 101 
2601624,2 100 
2601624,2 52 
2601680,49 1
2601680,49 2
2601680,49 2
2601680,49 60 
2601709,28 113 
2602084,05 114 
2602113,92 60 
2602981,58 61 
2603996,34 62 
2604685,09 64 
2605214,13 123 
2605720,52 125 
2606055,76 137 
2606244,13 66 
2606772,23 144 
2606773,63 144 
2606775,22 144 
2608533,58 101 
2608535,02 100 
2608535,02 52 
2608577,81 1
2608577,81 2
2608577,81 2
2608577,81 60 
2608946,54 111 
2609355,19 114 
2609378,63 60 
2609636,79 61 
2610645,31 62 
2611012,99 64 
2611420,81 121 
2611947,92 125 
2612457,71 66 
2612477,62 137 
2613003,96 144 
2613005,6 144 
2613006,8 144 
2613484,22 101 
2613485,36 100 
2613485,36 52 
2613526,55 2
2613526,55 2
2613526,55 1
2613526,55 60 
2615029,2 61 
2616043,75 62 
2616325,37 64 
2626051,02 252 
2626051,02 101 
2626052,73 100 
2626052,73 52 
2626072,55 2
2626072,55 2
2626072,55 1
2626072,55 60 
2632904,18 111 
2634350,16 114 
2634385,93 60 
2636100,26 61 
2636117,18 63 
2636135,52 60 
2636402,39 111 
2637574,14 114 
2637618,25 60 
2638223,93 61 
2639235,77 62 
2641096,97 64 
2641412,52 121 
2641980,37 125 
2642496,79 65 
2643037,55 144 
2643040,52 144 
2643101,95 144 
2643508,51 101 
2643509,67 100 
2643509,67 52 
2643550,86 1
2643550,86 2
2643550,86 2
2643550,86 60 
2643587,63 61 
2644088,49 63 
2644100,4 60 
2644504,81 61 
2645157,42 63 
2645166,89 60 
2645505,4 111 
2647374,46 114 
2647415,42 60 
2647547,46 61 
2648565,65 62 
2649027,14 64 
2649381,6 121 
2649912,65 125 
2650426,63 66 
2650588,11 137 
2650975,53 144 
2650977,69 144 
2650979,66 144 
2653015,84 101 
2653017,15 100 
2653017,15 52 
2653063,78 1
2653063,78 2
2653063,78 1
2653063,78 60 
2653383,83 111 
2654923,09 114 
2654962,57 60 
2655172 61 
2656196,8 62 
2656942,19 64 
2657329,45 121 
2657876,8 125 
2658390,73 65 
2658455,92 137 
2658939,72 144 
2658941,23 144 
2658942,48 144 
2659419,33 101 
2659420,49 100 
2659420,49 52 
2659461,03 1
2659461,03 2
2659461,03 2
2659461,03 60 
2659818,01 61 
2660657,57 63 
2660677,42 60 
2661019,72 111 
2661442,46 114 
2661477,04 60 
2661645,59 61 
2662661,65 62 
2663954,79 64 
2664393,36 121 
2664916,56 125 
2665439,43 66 
2665498,65 137 
2665986,4 144 
2665988,15 144 
2665989,16 144 
2667691,6 101 
2667693,23 100 
2667693,23 52 
2667742,03 2
2667742,03 1
2667742,03 2
2667742,03 60 
2668091,5 111 
2668462,67 114 
2668508,4 60 
2668624,21 61 
2669641,02 62 
2671017,7 64 
2671373,68 121 
2671954,3 125 
2672253,88 137 
2672471,56 66 
2673017,56 144 
2673019,18 144 
2673020,23 144 
2675811,72 101 
2675813,27 100 
2675813,27 52 
2675855,92 1
2675855,92 1
2675855,92 2
2675855,92 60 
2676178,04 111 
2677076,98 114 
2677121,98 60 
2677324,08 61 
2678340,7 62 
2678428,07 64 
2678883,48 122 
2679411,4 125 
2679592,08 137 
2679918,69 65 
2680449,39 144 
2680451,02 144 
2680452,21 144 
2680929,63 101 
2680930,77 100 
2680930,77 52 
2680970,62 1
2680970,62 2
2680970,62 2
2680970,62 60 
2681061,27 61 
2681907,7 63 
2681920,7 60 
2682310,4 112 
2682593,52 114 
2682637,89 60 
2682921 61 
2683938,2 62 
2684596,21 64 
2684875,2 122 
2685433,98 125 
2685757,86 137 
2685949,84 65 
2686497,33 144 
2686498,85 144 
2686500,33 144 
2686977,73 101 
2686978,85 100 
2686978,85 52 
2687018,6 1
2687018,6 1
2687018,6 1
2687018,6 60 
2687192,9 61 
2688202,84 62 
2688287,97 64 
2688682,92 122 
2689246,81 125 
2689710,19 137 
2689778,49 65 
2690311,94 144 
2690313,58 144 
2690314,83 144 
2690793,72 101 
2690795,09 100 
2690795,09 52 
2690834,18 2
2690834,18 2
2690834,18 2
2690834,18 60 
2691004,63 61 
2692019,68 62 
2692153,02 64 
2692560,07 122 
2693131,81 125 
2693407,59 137 
2693647,45 66 
2694172,78 144 
2694174,24 144 
2694175,12 144 
2696642,12 101 
2696643,84 100 
2696643,84 52 
2696682,21 2
2696682,21 2
2696682,21 2
2696682,21 60 
2696999,68 112 
2697151,33 114 
2697199,06 60 
2697454,17 61 
2698467,22 62 
2699020,74 64 
2699356,46 122 
2699887,32 125 
2700411,86 66 
2700668,22 137 
2700957,85 144 
2700959,41 144 
2700960,3 144 
2703711,74 101 
2703712,88 100 
2703712,88 52 
2703747,74 2
2703747,74 1
2703747,74 2
2703747,74 60 
2704046,05 112 
2704433,57 114 
2704479,49 60 
2704723,3 61 
2705747,46 62 
2706158,14 64 
2706654,83 122 
2707220,06 125 
2707679 137 
2707742,44 66 
2708288,95 144 
2708290,43 144 
2708291,36 144 
2710719,61 101 
2710721,03 100 
2710721,03 52 
2710760,96 2
2710760,96 2
2710760,96 2
2710760,96 60 
2711066,7 111 
2711455,9 114 
2711493,95 60 
2711661,5 61 
2712677,21 62 
2713054,06 64 
2713396,69 122 
2713944,08 125 
2714307,18 137 
2714455,51 66 
2714991,58 101 
2715030,62 8
2715030,62 53 
2715096,06 100 
2715096,06 53 
2715109,41 1
2715109,41 2
2715109,41 1
2715109,41 60 
2715413,41 111 
2716176,66 114 
2716225,75 60 
2718957,49 61 
2719843,82 63 
2719857,65 60 
2720225,36 112 
2720931,07 114 
2720975,21 60 
2721007,22 113 
2721556,11 114 
2721590,56 60 
2790918,09 61 
2791934,68 62 
2792070,86 64 
2792444,07 121 
2792960,81 125 
2793480,56 66 
2794035,24 144 
2794037,01 144 
2794120,02 144 
2795669,12 101 
2795670,61 100 
2795670,61 53 
2795716,26 2
2795716,26 1
2795716,26 2
2795716,26 60 
2796160,11 111 
2796397,69 114 
2796416,36 60 
2798594,32 61 
2798662,66 63 
2798681,99 60 
2799056,47 111 
2800696,94 114 
2800731,29 60 
2801225,08 61 
2802247,81 62 
2802815,68 64 
2803238,74 122 
2803808,64 125 
2803990,45 137 
2804326,28 66 
2804874,23 144 
2804875,7 144 
2804877,08 144 
2808839,27 101 
2808840,84 100 
2808840,84 53 
2808879,65 1
2808879,65 2
2808879,65 2
2808879,65 60 
2809167,07 113 
2809409,62 114 
2809446,3 60 
2809704,24 61 
2810728,78 62 
2810960,29 64 
2811242,39 122 
2811789,96 125 
2812194,61 137 
2812308,83 66 
2812855,6 144 
2812857,14 144 
2812858,37 144 
2813084,19 141 
2813186,99 144 
2813189,2 144 
2813335,74 101 
2813336,87 100 
2813336,87 53 
2813377,97 1
2813377,97 1
2813377,97 2
2813377,97 60 
2813709,22 111 
2814134,6 114 
2814176,86 60 
2816068,39 111 
2816853,43 114 
2816876,37 60 
2818487,24 61 
2818525,24 63 
2818542,32 60 
2819006,34 111 
2819235,89 114 
2819258,53 60 
2821379,77 61 
2821389,58 63 
2821407,34 60 
2821958,14 61 
2822974,81 62 
2824307,3 64 
2824647,5 121 
2825190,73 125 
2825704,52 65 
2826223,05 144 
2826224,55 144 
2826403,08 144 
2826714,64 101 
2826715,79 100 
2826715,79 53 
2826756,18 1
2826756,18 2
2826756,18 2
2826756,18 60 
2826800,19 61 
2827825,35 62 
2827893,07 64 
2828337,29 121 
2828916,31 125 
2829431,11 137 
2829453,41 66 
2829982,56 144 
2829983,99 144 
2829985,03 144 
2830464,26 101 
2830465,45 100 
2830465,45 53 
2830505,31 2
2830505,31 2
2830505,31 2
2830505,31 60 
2830552,61 61 
2831572,02 62 
2831849,8 64 
2832249,56 121 
2832777,19 125 
2833284,04 66 
2833573,13 137 
2833815,06 144 
2833816,8 144 
2833818,07 144 
2835960,04 101 
2835961,81 100 
2835961,81 53 
2836003,08 1
2836003,08 2
2836003,08 2
2836003,08 60 
2836326,78 111 
2836885,35 114 
2836920,45 60 
2837116,59 61 
2838136,94 62 
2838884,01 64 
2839322,45 121 
2839842,54 125 
2840365,25 66 
2840500,49 137 
2840895,78 144 
2840897,66 144 
2840898,95 144 
2842386,37 101 
2842387,81 100 
2842387,81 53 
2842434,3 1
2842434,3 2
2842434,3 1
2842434,3 60 
2842900,74 61 
2843917,56 62 
2845309,39 64 
2845632,61 121 
2846195,05 125 
2846499,62 137 
2846713,86 66 
2847237,95 144 
2847239,27 144 
2847240,16 144 
2847724,8 101 
2847725,95 100 
2847725,95 53 
2847766,03 1
2847766,03 2
2847766,03 2
2847766,03 60 
2848328,36 61 
2849349,26 62 
2850533,96 64 
2853787,32 121 
2854322,91 125 
2854844,17 66 
2854860,42 137 
2855393,1 144 
2855394,52 144 
2855395,9 144 
2855871,19 101 
2855872,43 100 
2855872,43 53 
2855913,27 1
2855913,27 2
2855913,27 2
2855913,27 60 
2857229,49 111 
2857303,12 114 
2857330,28 60 
2857923 111 
2857990,86 114 
2858013,1 60 
2858290,61 111 
2858471,45 114 
2858513,64 60 
2882174,02 61 
2883187,89 62 
2883600,09 64 
2883912,62 121 
2884443,61 125 
2884796,78 137 
2884965,99 66 
2885122,04 131 
2885515,82 144 
2885517,69 144 
2885518,69 144 
2887460,44 101 
2887462,12 100 
2887462,12 53 
2887502,85 2
2887502,85 2
2887502,85 2
2887502,85 60 
2887840,64 112 
2888237,37 114 
2888285,65 60 
2888500,37 61 
2889519,28 62 
2890659,78 64 
2891051,81 122 
2891575,06 125 
2891817,83 137 
2892082,5 66 
2892629,16 144 
2892630,73 144 
2892631,86 144 
2893109,71 101 
2893110,94 100 
2893110,94 53 
2893150,75 1
2893150,75 2
2893150,75 2
2893150,75 60 
2896132,13 112 
2896220,93 114 
2896266,71 60 
2897899,49 112 
2897970,08 114 
2898000,02 60 
2978814,51 61 
2979115,69 63 
2979123,64 60 
2982002,16 61 
2982071,88 63 
2982088,58 60 
2982412,94 61 
2983423,46 62 
2984079,53 64 
2984310,04 121 
2984846,03 125 
2985368,37 66 
2985502 137 
2985920,74 144 
2985922,47 144 
2985923,63 144 
2989119,32 101 
2989120,78 100 
2989120,78 53 
2989169,36 1
2989169,36 2
2989169,36 2
2989169,36 60 
2989413,78 111 
2989885,71 114 
2989920,55 60 
2993119,87 61 
2994135,6 62 
2994327,75 64 
2994763,5 121 
2995322,85 125 
2995831,21 66 
2996252,6 137 
2996372,08 144 
2996373,75 144 
2996374,75 144 
2998494,9 101 
2998496,65 100 
2998496,65 53 
2998549,62 1
2998549,62 2
2998549,62 2
2998549,62 60 
2998779,56 111 
2999416,24 114 
2999466,07 60 
3000451,4 61 
3000464,29 63 
3000481,84 60 
3000812,76 111 
3001494,94 114 
3001534,74 60 
3001661,57 61 
3002681,75 62 
3003907,98 64 
3004318,87 123 
3004868,06 125 
3005295,94 137 
3005378,86 65 
3005924,55 144 
3005925,87 144 
3005926,77 144 
3006405,52 101 
3006406,7 100 
3006406,7 53 
3006446,93 1
3006446,93 2
3006446,93 2
3006446,93 60 
3006584,18 61 
3006651,21 63 
3006664,92 60 
3007040,17 61 
3008064,28 62 
3008127,86 64 
3008490,06 123 
3009036,48 125 
3009344,73 137 
3009559,36 65 
3010084,29 144 
3010085,89 144 
3010087,21 144 
3010571,99 101 
3010573,54 100 
3010573,54 53 
3010612,25 1
3010612,25 1
3010612,25 1
3010612,25 60 
3010695,01 61 
3011714,71 62 
3011794,22 64 
3012122,25 123 
3012665,44 125 
3013176,38 65 
3013745,89 144 
3013747,78 144 
3013751,04 144 
3015673,77 101 
3015675,2 100 
3015675,2 53 
3015710,59 1
3015710,59 2
3015710,59 1
3015710,59 60 
3016004,96 113 
3016093,57 114 
3016144,32 60 
3017878,36 61 
3017892,74 63 
3017909,55 60 
3018217,35 113 
3018281,52 114 
3018312,37 60 
3018674,03 61 
3019693,39 62 
3020902,92 64 
3021188,23 123 
3021714,5 125 
3022150,32 137 
3022223,15 65 
3022770,38 144 
3022772,51 144 
3022773,82 144 
3023249,66 101 
3023250,87 100 
3023250,87 53 
3023291,23 1
3023291,23 1
3023291,23 2
3023291,23 60 
3023661,39 61 
3024578,25 63 
3024591,31 60 
3024931,2 113 
3025339,11 114 
3025375,29 60 
3025624,62 61 
3026641,41 62 
3026659,71 64 
3027043,19 123 
3027578,66 125 
3027766,11 137 
3028087,07 65 
3028633,17 144 
3028635 144 
3028636,03 144 
3029115,43 101 
3029116,59 100 
3029116,59 53 
3029156,24 2
3029156,24 2
3029156,24 2
3029156,24 60 
3029578,82 61 
3030591,19 62 
3030733,66 64 
3031091,27 123 
3031620,83 125 
3031937,73 137 
3032134,59 66 
3032683,2 144 
3032684,81 144 
3032686,13 144 
3033162,84 101 
3033164,06 100 
3033164,06 53 
3033205,12 1
3033205,12 1
3033205,12 2
3033205,12 60 
3035111,4 61 
3036121,69 62 
3051949,86 64 
3051951,93 252 
3051951,93 101 
3051954,62 100 
3051954,62 53 
3051965,66 1
3051965,66 1
3051965,66 2
3051965,66 60 
3073188,01 111 
3073893,46 114 
3073941,15 60 
3074289,8 61 
3075308,86 62 
3075853,15 64 
3085316,17 252 
3085316,17 101 
3085318,87 100 
3085318,87 53 
3085337,79 1
3085337,79 1
3085337,79 2
3085337,79 60 
3123990,17 61 
3124035,79 63 
3124058,02 60 
3124366,61 112 
3124477,52 114 
3124524,82 60 
3124739,3 61 
3125758,33 62 
3126101,84 64 
3126426,87 121 
3126945,82 125 
3127453,92 65 
3127907,56 137 
3128011,3 144 
3128012,86 144 
3128014,14 144 
3128498,66 101 
3128499,85 100 
3128499,85 53 
3128539,85 1
3128539,85 2
3128539,85 2
3128539,85 60 
3128956,45 61 
3129909,98 63 
3129922,94 60 
3130310,45 112 
3130467,42 114 
3130507,27 60 
3130705,28 61 
3131713,13 63 
3131724,69 60 
3132069,33 111 
3132340,11 114 
3132390,01 60 
3132540,33 61 
3133554,63 62 
3133674,25 64 
3134064,78 123 
3134593,69 125 
3135101,02 65 
3135671,42 144 
3135673,03 144 
3136146,56 101 
3136147,77 100 
3136147,77 53 
3136170,9 1
3136170,9 2
3136170,9 2
3136170,9 60 
3136176,08 113 
3138464,62 114 
3138503,48 60 
3138760,46 61 
3139771,97 62 
3140446,32 64 
3140772,43 123 
3141323,79 125 
3141683,34 137 
3141831,92 65 
3142379,8 144 
3142381,57 144 
3142382,79 144 
3142860,89 101 
3142862,13 100 
3142862,13 53 
3142902,1 1
3142902,1 2
3142902,1 1
3142902,1 60 
3143253,87 61 
3144269,01 62 
3144462,4 64 
3144772,17 123 
3145291,75 125 
3145814,45 65 
3145837,81 137 
3146362,13 144 
3146363,77 144 
3146364,92 144 
3148627,98 101 
3148629,73 100 
3148629,73 53 
3148666,76 1
3148666,76 2
3148666,76 2
3148666,76 60 
3151899,97 61 
3151925,31 63 
3151950,01 60 
3152250,67 113 
3152333,57 114 
3152366,69 60 
3152659,23 61 
3153393,52 63 
3153415,39 60 
3153755,33 111 
3155288,74 114 
3155331,13 60 
3155613,82 61 
3156634,55 62 
3159751,76 64 
3160098,81 121 
3160662,9 125 
3161020,74 137 
3161176,73 66 
3161747,49 144 
3161748,83 144 
3161749,88 144 
3165003,94 101 
3165007,16 100 
3165007,16 53 
3165044,91 2
3165044,91 2
3165044,91 2
3165044,91 60 
3165758,06 61 
3166777,59 62 
3174051,23 64 
3174690,4 121 
3175250,07 125 
3175733,11 137 
3175801,59 66 
3176318,82 144 
3176320,29 144 
3176321,23 144 
3177932 101 
3177933,55 100 
3177933,55 53 
3177973,72 2
3177973,72 2
3177973,72 2
3177973,72 60 
3280611,29 111 
3281036,77 114 
3281073,3 60 
3282723,52 61 
3282752,06 63 
3282773,35 60 
3299162,28 111 
3299601,13 114 
3299634,92 60 
3299947,32 111 
3300207,78 114 
3300250,06 60 
3300388,38 61 
3301400,65 62 
3301524,72 64 
3301896,63 121 
3302421,61 125 
3302696,16 137 
3302945,19 66 
3303509,85 144 
3303511,88 144 
3303513,46 144 
3303973,86 101 
3303975,07 100 
3303975,07 53 
3304015,8 1
3304015,8 2
3304015,8 2
3304015,8 60 
3309662,71 61 
3309678,75 63 
3309696,98 60 
3313305,55 61 
3313349,94 63 
3313362,9 60 
3313630,15 111 
3314011,52 114 
3314062,14 60 
3316036,03 61 
3316043,97 63 
3316062,61 60 
3316482,02 112 
3316627,17 114 
3316677,75 60 
3316907,15 61 
3317928,96 62 
3318323,07 64 
3318598,48 123 
3319120,95 125 
3319640,29 65 
3320131,47 137 
3320189,68 144 
3320191,78 144 
3320193,38 144 
3320958,12 101 
3320959,26 100 
3320959,26 53 
3320995,43 1
3320995,43 1
3320995,43 1
3320995,43 60 
3321578,65 61 
3322469,34 63 
3322476,85 60 
3322802,62 113 
3322902 114 
3322943,12 60 
3323149,77 61 
3324161,77 62 
3324652,98 64 
3324955,68 123 
3325482,45 125 
3325809,71 137 
3326003,82 65 
3326552 144 
3326553,51 144 
3326554,44 144 
3327033,54 101 
3327034,76 100 
3327034,76 53 
3327076,85 1
3327076,85 2
3327076,85 2
3327076,85 60 
3327257,18 61 
3328275,73 62 
3328473,98 64 
3328794,47 123 
3329314,5 125 
3329838,44 65 
3330390,76 144 
3330392,44 144 
3330393,7 144 
3330865,53 101 
3330867,72 100 
3330867,72 53 
3330906,64 1
3330906,64 2
3330906,64 2
3330906,64 60 
3331364,46 61 
3332375,17 62 
3332476,09 64 
3332805,59 123 
3333368,61 125 
3333885,95 65 
3333907,71 137 
3334432,84 144 
3334434,51 144 
3334435,79 144 
3334914,17 101 
3334915,51 100 
3334915,51 53 
3334955,35 2
3334955,35 2
3334955,35 2
3334955,35 60 
3335153,08 61 
3335170,34 63 
3335188,36 60 
3336616,85 61 
3337639,12 62 
3337825,65 64 
3338145,32 123 
3338675,34 125 
3339068,28 137 
3339184,8 66 
3339732,28 144 
3339734,05 144 
3339735,43 144 
3340160,97 141 
3340256,69 144 
3340258,77 144 
3340260,32 101 
3340262,03 100 
3340262,03 53 
3340303,88 1
3340303,88 2
3340303,88 2
3340303,88 60 
3340335,4 111 
3341207,61 114 
3341253,2 60 
3349958,09 61 
3350967,99 62 
3352134,13 64 
3352517,41 121 
3353041,49 125 
3353562,61 66 
3353687,45 137 
3354094,59 144 
3354096,04 144 
3354097,23 144 
3354573,99 101 
3354575,13 100 
3354575,13 53 
3354615,55 1
3354615,55 2
3354615,55 1
3354615,55 60 
3366502,77 112 
3366570,15 114 
3366597,43 60 
3428662,43 111 
3429147,27 114 
3429190,8 60 
3432100,9 111 
3437008,26 114 
3437055,34 60 
3437900,56 61 
3438923,02 62 
3439490,39 64 
3439864,54 121 
3440375,5 125 
3440884,29 66 
3441422,33 144 
3441423,99 144 
3441427,9 144 
3443096,59 101 
3443098,08 100 
3443098,08 53 
3443136,69 1
3443136,69 2
3443136,69 2
3443136,69 60 
3443426,14 113 
3443709,93 114 
3443753,65 60 
3444006,05 61 
3445019,2 62 
3446477,96 64 
3446851,38 122 
3447375,99 125 
3447431,25 137 
3447898,14 66 
3448446,33 144 
3448447,96 144 
3448448,97 144 
3449960,5 101 
3449962,09 100 
3449962,09 53 
3450000,78 1
3450000,78 1
3450000,78 2
3450000,78 60 
3450299,28 111 
3453787,53 114 
3453833,07 60 
3491504,86 61 
3491551,7 63 
3491570,74 60 
3492957,8 61 
3493515,15 63 
3493536,57 60 
3493896,6 111 
3494513,74 114 
3494552,67 60 
3494729,22 61 
3495754,57 62 
3497091,35 64 
3497495,51 121 
3498023,48 125 
3498339,71 137 
3498531,04 65 
3499079,38 144 
3499081,23 144 
3499082,62 144 
3499559,34 101 
3499560,51 100 
3499560,51 53 
3499602,32 1
3499602,32 2
3499602,32 2
3499602,32 60 
3500005,39 61 
3500912,43 63 
3500934,79 60 
3501317,24 111 
3501764,25 114 
3501800,33 60 
3501976,47 61 
3502193,65 63 
3502217,28 60 
3503733,93 61 
3503771,64 63 
3503783,91 60 
3504123,29 111 
3504218,19 114 
3504249,22 60 
3505887,63 61 
3505897,71 63 
3505915,11 60 
3506398,07 111 
3506593,48 114 
3506633,27 60 
3509786,18 61 
3509835,71 63 
3509848,6 60 
3510272,11 111 
3511366,61 114 
3511413,87 60 
3511623,03 61 
3512630,32 62 
3513294,16 64 
3513701,62 123 
3514245,66 125 
3514758,59 65 
3514831,53 137 
3515307,84 144 
3515309,42 144 
3515310,45 144 
3515787,57 101 
3515788,73 100 
3515788,73 53 
3515829,17 2
3515829,17 2
3515829,17 2
3515829,17 60 
3516035,77 61 
3517046,47 62 
3517327,71 64 
3517643,09 123 
3518195,43 125 
3518707,78 66 
3518802,5 137 
3519247,47 144 
3519248,76 144 
3519250,02 144 
3519719,86 101 
3519721,02 100 
3519721,02 53 
3519762,74 2
3519762,74 2
3519762,74 2
3519762,74 60 
3519789,68 61 
3520658,62 63 
3520678,46 60 
3574091,37 61 
3575109,04 62 
3576749,78 64 
3577088,9 121 
3577613,75 125 
3578121,27 66 
3578678,77 144 
3578681,04 144 
3578719,71 144 
3580374 101 
3580375,47 100 
3580375,47 53 
3580408,94 2
3580408,94 2
3580408,94 2
3580408,94 60 
3580771,92 111 
3581189,5 114 
3581224,42 60 
3581439,78 61 
3581575,09 63 
3581590,98 60 
3582582,7 61 
3582605,73 63 
3582623,52 60 
3583141,18 61 
3584157,72 62 
3584432,2 64 
3584742,91 123 
3585272,6 125 
3585584,43 137 
3585785,75 66 
3586333,17 144 
3586334,95 144 
3586336,53 144 
3586815,28 101 
3586816,43 100 
3586816,43 53 
3586855,91 2
3586855,91 1
3586855,91 2
3586855,91 60 
3598151,51 112 
3598416,97 114 
3598451,97 60 
3666164,22 61 
3666179,73 63 
3666197,24 60 
3666603,73 111 
3666828,45 114 
3666863,29 60 
3667439,23 61 
3668463,64 62 
3668534,42 64 
3668918,44 123 
3669463,8 125 
3669584,41 137 
3669975,77 66 
3670506 144 
3670507,34 144 
3670508,23 144 
3672570,21 101 
3672571,75 100 
3672571,75 53 
3672610,78 2
3672610,78 2
3672610,78 2
3672610,78 60 
3673006,65 112 
3673487,12 114 
3673510,37 60 
3673802,52 61 
3674813,26 62 
3675662,5 64 
3676037,57 121 
3676565,18 125 
3676723,05 137 
3677075,15 66 
3677607,69 101 
3677662,32 8
3677662,32 51 
3677725,59 100 
3677725,59 51 
3677742,47 1
3677742,47 2
3677742,47 1
3677742,47 60 
3677890,28 61 
3678308,64 63 
3678325,72 60 
3678848,84 61 
3679859,33 62 
3680216,46 64 
3680567,15 121 
3681110,13 125 
3681419,82 137 
3681621,28 65 
3682151,5 144 
3682154,57 144 
3682156,06 144 
3682631,89 101 
3682633,06 100 
3682633,06 51 
3682674,38 2
3682674,38 1
3682674,38 2
3682674,38 60 
3683169,73 61 
3684189,91 62 
3684479,44 64 
3684852,62 122 
3685378,24 125 
3685887,19 66 
3686264,36 137 
3686417,07 144 
3686418,49 144 
3686419,73 144 
3688239,92 101 
3688241,57 100 
3688241,57 51 
3688288,79 1
3688288,79 2
3688288,79 2
3688288,79 60 
3688601,6 111 
3689436,7 114 
3689472,89 60 
3689664,37 61 
3690688,47 62 
3690806,96 64 
3691208,78 123 
3691728,88 125 
3691915,83 137 
3692250,51 66 
3692797,89 144 
3692799,36 144 
3692800,61 144 
3693280,06 101 
3693281,24 100 
3693281,24 51 
3693320,52 1
3693320,52 2
3693320,52 2
3693320,52 60 
3696585,49 111 
3701385,64 114 
3701418,83 60 
3718023,42 111 
3719372,37 114 
3719411,85 60 
3719694,78 61 
3720711,54 62 
3721263,53 64 
3721591,82 121 
3722128,34 125 
3722643,51 65 
3722712,44 137 
3723189,48 144 
3723191,25 144 
3723192,48 144 
3723669,67 101 
3723670,77 100 
3723670,77 51 
3723710,59 1
3723710,59 1
3723710,59 2
3723710,59 60 
3724299,85 61 
3725310,92 62 
3725599,47 64 
3725958,29 121 
3726526,62 125 
3727000,41 137 
3727054,64 65 
3727586,82 144 
3727588,27 144 
3727589,27 144 
3728067,92 101 
3728069,13 100 
3728069,13 51 
3728109 1
3728109 2
3728109 2
3728109 60 
3728583,09 61 
3729593,7 62 
3729608,6 64 
3729973,65 121 
3730484,73 125 
3730943,47 137 
3731005,49 65 
3731553,92 144 
3731555,39 144 
3731556,29 144 
3732032,87 101 
3732034,05 100 
3732034,05 51 
3732074,62 1
3732074,62 2
3732074,62 2
3732074,62 60 
3732674,19 61 
3733515,91 63 
3733524,09 60 
3733865,15 111 
3734367 114 
3734406,74 60 
3734646,62 61 
3735656,79 62 
3735696,9 64 
3736099,52 121 
3736657,84 125 
3736965,77 137 
3737168,68 65 
3737717,85 144 
3737719,61 144 
3737721,01 144 
3738198,67 101 
3738199,85 100 
3738199,85 51 
3738239,08 1
3738239,08 2
3738239,08 1
3738239,08 60 
3738625,08 61 
3739639,48 62 
3739956,38 64 
3740354,92 121 
3740878,64 125 
3741323,66 137 
3741401,39 65 
3741949,73 144 
3741951,22 144 
3741952,67 144 
3742429,75 101 
3742430,9 100 
3742430,9 51 
3742470,87 2
3742470,87 2
3742470,87 2
3742470,87 60 
3743028,45 61 
3743929,48 63 
3743937,82 60 
3744252,86 111 
3744833,13 114 
3744870,59 60 
3745096,57 61 
3746121,72 62 
3746507,15 64 
3746889,57 121 
3747392,61 125 
3747900,54 66 
3748000,55 137 
3748430,93 144 
3748432,61 144 
3748433,67 144 
3750201,5 101 
3750203,06 100 
3750203,06 51 
3750251,84 1
3750251,84 2
3750251,84 2
3750251,84 60 
3750655,73 111 
3751169,27 114 
3751202,36 60 
3751444,39 61 
3752468,78 62 
3752841,11 64 
3753201,78 121 
3753707,23 125 
3754192,66 137 
3754246,18 65 
3754744,63 144 
3754746,15 144 
3754747,22 144 
3755225,76 101 
3755226,91 100 
3755226,91 51 
3755268,11 1
3755268,11 1
3755268,11 2
3755268,11 60 
3755739,72 61 
3756750,86 62 
3757233,03 64 
3757552,5 121 
3758073,47 125 
3758528,6 137 
3758595,77 65 
3759143,52 144 
3759145,18 144 
3759146,17 144 
3759623,76 101 
3759624,99 100 
3759624,99 51 
3759665,68 1
3759665,68 2
3759665,68 1
3759665,68 60 
3760175,2 61 
3761197,39 62 
3761215,15 64 
3761608,82 121 
3762149,49 125 
3762660,53 137 
3762728,59 65 
3763198,06 144 
3763199,91 144 
3763200,91 144 
3763672,05 101 
3763673,24 100 
3763673,24 51 
3763714,47 2
3763714,47 2
3763714,47 2
3763714,47 60 
3764685,82 61 
3765696,99 62 
3765964,01 64 
3766304,26 121 
3766836,65 125 
3767113,64 137 
3767360,43 66 
3767907,33 144 
3767908,92 144 
3767910,21 144 
3769449,27 101 
3769450,57 100 
3769450,57 51 
3769495,59 1
3769495,59 2
3769495,59 1
3769495,59 60 
3769770,61 111 
3770883,45 114 
3770928,27 60 
3771335,56 61 
3772219,26 63 
3772229,78 60 
3772615,23 111 
3773136,26 114 
3773177,34 60 
3773384,88 61 
3774395,68 62 
3775148,5 64 
3775536,02 121 
3776082,32 125 
3776572,82 137 
3776637,55 65 
3777137,05 144 
3777138,67 144 
3777140,22 144 
3777618,93 101 
3777620,07 100 
3777620,07 51 
3777659,48 1
