TotalRequired,  320
t_hold_target,  450
T_Hold_Lev,  1000


6156659,76 100 
6156659,76 51 
6156698,93 1
6156698,93 2
6156698,93 2
6156698,93 60 
6160558,26 61 
6161580,41 62 
6163439,03 64 
6163761,86 121 
6164293,2 125 
6164362,42 137 
6164810,55 65 
6165363,59 144 
6165365,48 144 
6165366,69 144 
6165837,92 101 
6165839,1 100 
6165839,1 51 
6165879,18 1
6165879,18 1
6165879,18 2
6165879,18 60 
6165961,52 61 
6166979,1 62 
6167165,14 64 
6167489,32 121 
6168022,73 125 
6168499,3 137 
6168566,51 65 
6169092,29 144 
6169094 144 
6169095,5 144 
6169569,8 101 
6169570,91 100 
6169570,91 51 
6169610,98 1
6169610,98 1
6169610,98 2
6169610,98 60 
6169841,46 61 
6170860,85 62 
6171031,79 64 
6171293,85 121 
6171842,99 125 
6172356,62 65 
6172391,96 137 
6172909,96 144 
6172911,55 144 
6172913,39 144 
6173371,11 141 
6173424,73 101 
6173426,01 100 
6173426,01 51 
6173480,49 1
6173480,49 2
6173480,49 1
6173480,49 60 
6173791,39 61 
6174809,71 62 
6174880,46 64 
6175155,18 121 
6175690,51 125 
6175851,53 137 
6176206,59 65 
6176758,62 144 
6176760,4 144 
6176761,73 144 
6177234,01 101 
6177236,28 100 
6177236,28 51 
6177275,21 2
6177275,21 2
6177275,21 2
6177275,21 60 
6177552,41 61 
6178574,55 62 
6178639,05 64 
6178956,9 121 
6179483,16 125 
6179727,71 137 
6180004,5 66 
6180573,74 144 
6180575,45 144 
6180576,86 144 
6181050,51 101 
6181051,73 100 
6181051,73 51 
6181090,76 1
6181090,76 2
6181090,76 2
6181090,76 60 
6182987,77 61 
6184006,87 62 
6184066,71 64 
6184364,27 121 
6184898,26 125 
6185385,1 137 
6185458,39 65 
6185973,74 144 
6185975,39 144 
6185976,71 144 
6186448,38 101 
6186449,53 100 
6186449,53 51 
6186488,91 1
6186488,91 2
6186488,91 2
6186488,91 60 
6186624,47 61 
6187638,69 62 
6187819,69 64 
6188145,39 121 
6188680,24 125 
6189143,03 137 
6189212,2 65 
6189755,85 144 
6189758,09 144 
6189759,16 144 
6190229,98 101 
6190231,08 100 
6190231,08 51 
6190270,81 1
6190270,81 2
6190270,81 1
6190270,81 60 
6191684,07 61 
6191706,14 63 
6191720,57 60 
6252945,18 61 
6253682,45 63 
6253699,81 60 
6417310,22 61 
6418330,88 62 
6419191,66 64 
6419427,91 121 
6419953,67 125 
6420239,72 137 
6420476,5 65 
6421026,79 144 
6421028,77 144 
6421030,06 144 
6421503,14 101 
6421504,28 100 
6421504,28 51 
6421544,4 1
6421544,4 2
6421544,4 2
6421544,4 60 
6421643,81 61 
6422661,47 62 
6422796,95 64 
6423050,76 121 
6423583,59 125 
6423926,95 137 
6424092,1 65 
6424642,95 144 
6424644,67 144 
6424646,02 144 
6425118,18 101 
6425119,36 100 
6425119,36 51 
6425160,13 1
6425160,13 2
6425160,13 1
6425160,13 60 
6425326,22 61 
6426342,42 62 
6426660,96 64 
6426875,26 121 
6427404,72 125 
6427731,91 137 
6427921,99 65 
6428485,7 144 
6428487,3 144 
6428488,76 144 
6428951,73 101 
6428952,84 100 
6428952,84 51 
6428992,22 1
6428992,22 1
6428992,22 2
6428992,22 60 
6429227,21 61 
6430241,64 62 
6430422,5 64 
6430667,65 121 
6431203,98 125 
6431589,27 137 
6431721,35 65 
6432272,43 144 
6432275,75 144 
6432277,53 144 
6432750,03 101 
6432751,18 100 
6432751,18 51 
6432790,81 1
6432790,81 2
6432790,81 2
6432790,81 60 
6433054,27 61 
6434073,02 62 
6434133,69 64 
6434359,78 121 
6434887,01 125 
6435306,93 137 
6435406,34 65 
6435956,05 144 
6435957,54 144 
6435958,72 144 
6436431,86 101 
6436432,97 100 
6436432,97 51 
6436473,92 1
6436473,92 2
6436473,92 2
6436473,92 60 
6436655,2 61 
6437671,42 62 
6437773,05 64 
6438041,36 121 
6438571,17 125 
6439086,62 65 
6439145,3 137 
6439639,13 144 
6439640,78 144 
6439642,08 144 
6440113,68 101 
6440115,01 100 
6440115,01 51 
6440155,02 1
6440155,02 1
6440155,02 2
6440155,02 60 
6441472,95 61 
6441513,63 63 
6441537,86 60 
6442004,01 61 
6443021,2 62 
6443168,91 64 
6443414,78 121 
6443946,01 125 
6444466,7 65 
6444492,22 137 
6445020,69 144 
6445022,36 144 
6445023,93 144 
6445494,85 101 
6445495,95 100 
6445495,95 51 
6445536,4 1
6445536,4 2
6445536,4 2
6445536,4 60 
6445766,21 61 
6446773,08 63 
6446786 60 
6447021,44 111 
6447388,43 114 
6447421,17 60 
6447530,94 61 
6448552 62 
6449042,74 64 
6449305,37 121 
6449827,77 125 
6450348,99 65 
6450354,72 137 
6450902,62 144 
6450904,44 144 
6450905,52 144 
6451377,35 101 
6451378,74 100 
6451378,74 51 
6451418,04 2
6451418,04 2
6451418,04 1
6451418,04 60 
6452042,44 61 
6452175,09 63 
6452185,22 60 
6453979,64 111 
6454058,64 114 
6454089,09 60 
6454199,95 61 
6454250,55 63 
6454266,88 60 
6454528,87 61 
6455414,78 63 
6455433,21 60 
6455735,91 111 
6457590,52 114 
6457632,73 60 
6457739,4 61 
6458748,93 62 
6459116,79 64 
6459344,55 121 
6459874,33 125 
6460384,62 137 
6460450,62 66 
6460949,68 144 
6460951,23 144 
6460952,37 144 
6461425,31 101 
6461426,44 100 
6461426,44 51 
6461464,56 2
6461464,56 2
6461464,56 2
6461464,56 60 
6461554,59 61 
6462566,35 62 
6464924,81 64 
6465174,5 121 
6465705,97 125 
6466225,5 66 
6466660,68 137 
6466792,89 144 
6466794,58 144 
6466796,26 144 
6467272,27 101 
6467273,38 100 
6467273,38 51 
6467312,94 1
6467312,94 2
6467312,94 2
6467312,94 60 
6525572,61 61 
6526593,16 62 
6526890,46 64 
6527176,46 121 
6527722,59 125 
6528131,89 137 
6528240,84 65 
6528790,66 144 
6528792,09 144 
6528793,15 144 
6529267,94 101 
6529269,14 100 
6529269,14 51 
6529309,12 1
6529309,12 2
6529309,12 2
6529309,12 60 
6529344,43 61 
6529602,58 63 
6529625,42 60 
6530326,82 61 
6531342,17 62 
6531443,07 64 
6531970,94 121 
6532525,34 125 
6532841,79 137 
6533037,44 65 
6533590,73 144 
6533592,7 144 
6533593,69 144 
6534066,08 101 
6534067,52 100 
6534067,52 51 
6534108,47 2
6534108,47 2
6534108,47 2
6534108,47 60 
6534537,42 61 
6535557 62 
6535598,83 64 
6535864,04 121 
6536401,32 125 
6536663,86 137 
6536918,9 66 
6537488,94 144 
6537490,56 144 
6537492,05 144 
6537965,49 101 
6537966,6 100 
6537966,6 51 
6538005,99 2
6538005,99 1
6538005,99 2
6538005,99 60 
6595005,3 61 
6595748,2 63 
6595771,25 60 
6596072,68 111 
6597100,5 114 
6597136,56 60 
6597842,8 61 
6598853,07 62 
6599012,56 64 
6599378,58 122 
6599943,63 125 
6600466,65 65 
6600475,28 137 
6601016,67 144 
6601018,42 144 
6601019,72 144 
6602594,12 101 
6602595,41 100 
6602595,41 51 
6602634,7 1
6602634,7 1
6602634,7 1
6602634,7 60 
6603058,29 61 
6603108,92 63 
6603117,88 60 
6639994,01 61 
6641005,19 62 
6641852,07 64 
6642077,09 121 
6642618,12 125 
6642942,21 137 
6643133,9 65 
6643686,71 144 
6643688,85 144 
6643690,76 144 
6644162,86 101 
6644164,29 100 
6644164,29 51 
6644204,32 2
6644204,32 1
6644204,32 2
6644204,32 60 
6644835,95 61 
6645853,97 62 
6646170,25 64 
6646440,89 121 
6646985,16 125 
6647416,74 137 
6647503,72 66 
6648035,32 101 
6648090,79 8
6648090,79 52 
6648143,96 100 
6648143,96 52 
6648169,57 1
6648169,57 2
6648169,57 2
6648169,57 60 
6648176,5 61 
6649204,78 62 
6649336,45 64 
6659209,96 252 
6659209,96 101 
6659211,77 100 
6659211,77 52 
6659232,45 1
6659232,45 2
6659232,45 2
6659232,45 60 
6760154,31 61 
6761165,11 62 
6761807,19 64 
6762061,16 121 
6762614,37 125 
6762666,41 137 
6763127,57 66 
6763687,04 144 
6763691,01 144 
6763694,96 144 
6764908,45 101 
6764910,46 100 
6764910,46 52 
6764947,46 1
6764947,46 2
6764947,46 2
6764947,46 60 
6765224,33 112 
6765619,45 114 
6765664,08 60 
6765963,5 61 
6766980,36 62 
6767815,89 64 
6768066,15 122 
6768622,95 125 
6768973,87 137 
6769143,98 65 
6769695,75 144 
6769697,25 144 
6769698,44 144 
6770171,65 101 
6770173,06 100 
6770173,06 52 
6770213,46 1
6770213,46 2
6770213,46 2
6770213,46 60 
6770251,9 61 
6771264,13 62 
6771287,76 64 
6771521,75 122 
6772057,15 125 
6772212,78 137 
6772535,21 132 
6772583,05 65 
6772599,32 137 
6773124,59 144 
6773126,05 144 
6773127,04 144 
6773214,13 142 
6773308,55 144 
6773312,98 144 
6773377,94 144 
6773604,53 101 
6773605,68 100 
6773605,68 52 
6773644,88 1
6773644,88 1
6773644,88 1
6773644,88 60 
6773894,43 61 
6774910,22 62 
6775102,31 64 
6775346,33 122 
6775872,24 125 
6776391,02 65 
6776449,88 137 
6776944,43 144 
6776946,27 144 
6776947,77 144 
6777418,2 101 
6777419,34 100 
6777419,34 52 
6777459,92 2
6777459,92 2
6777459,92 1
6777459,92 60 
6777532,04 61 
6778560,13 62 
6778683,95 64 
6778995,12 122 
6779516,19 125 
6779942,42 137 
6780032,84 66 
6780575,28 144 
6780576,8 144 
6780578,08 144 
6782194,21 101 
6782196,1 100 
6782196,1 52 
6782242,72 1
6782242,72 2
6782242,72 2
6782242,72 60 
6782426,51 112 
6782591,08 114 
6782625,02 60 
6782792,11 61 
6783808,32 62 
6783847,56 64 
6784116,55 122 
6784651,03 125 
6785070,07 137 
6785171,96 65 
6785724,53 144 
6785726,43 144 
6785727,92 144 
6786199,08 101 
6786200,23 100 
6786200,23 52 
6786240,35 1
6786240,35 2
6786240,35 2
6786240,35 60 
6786284,73 61 
6787308,13 62 
6787588,19 64 
6787802,74 122 
6788357,09 125 
6788814,52 137 
6788887,08 65 
6789422,08 144 
6789424,3 144 
6789425,94 144 
6789898,38 101 
6789899,64 100 
6789899,64 52 
6789939,14 2
6789939,14 2
6789939,14 2
6789939,14 60 
6789994,86 61 
6790952,02 63 
6790972,26 60 
6791184,12 112 
6791453,61 114 
6791489,68 60 
6791678,2 61 
6792688,67 62 
6792769,3 64 
6792981,38 122 
6793540,17 125 
6793570,57 137 
6793664,32 132 
6794050,72 66 
6794623,01 144 
6794624,76 144 
6794668,73 144 
6796413,84 101 
6796414,99 100 
6796414,99 52 
6796470,65 1
6796470,65 2
6796470,65 2
6796470,65 60 
6796744,36 112 
6798197,86 114 
6798236,66 60 
6798477 61 
6799487,55 62 
6799888,01 64 
6800200,71 122 
6800728,79 125 
6801036,31 137 
6801250,2 65 
6801802,36 144 
6801804,29 144 
6801808,12 144 
6802276,83 101 
6802278,03 100 
6802278,03 52 
6802318,54 1
6802318,54 1
6802318,54 2
6802318,54 60 
6802884,07 61 
6803901,43 62 
6804248,87 64 
6804516,14 122 
6805048,26 125 
6805383,66 137 
6805563,29 65 
6806118,41 144 
6806120,35 144 
6806121,47 144 
6806592,38 101 
6806593,84 100 
6806593,84 52 
6806633,81 1
6806633,81 2
6806633,81 2
6806633,81 60 
6806730,4 61 
6807751,6 62 
6808184,92 64 
6808419,39 122 
6808940,78 125 
6809461,95 65 
6809508,04 137 
6810016,33 144 
6810018,04 144 
6810019,51 144 
6810492,65 101 
6810493,9 100 
6810493,9 52 
6810532,43 1
6810532,43 1
6810532,43 2
6810532,43 60 
6878161,54 61 
6879138,7 63 
6879160,89 60 
6892562,96 61 
6893571,83 62 
6893656,24 64 
6893887,68 121 
6894414,54 125 
6894698,82 137 
6894934 66 
6895487,78 144 
6895489,62 144 
6895490,94 144 
6895963,32 101 
6895964,5 100 
6895964,5 52 
6896005,1 1
6896005,1 2
6896005,1 2
6896005,1 60 
6936154,03 61 
6936745,19 63 
6936758,32 60 
6942274,49 61 
6943147,96 63 
6943156,79 60 
6943423,24 111 
6944384,45 114 
6944422,82 60 
6948090,63 113 
6948617,23 114 
6948654,92 60 
7007330 61 
7008248 63 
7008268,15 60 
7008510,64 111 
7009259,24 114 
7009300,06 60 
7010046,01 61 
7010677,8 63 
7010699,58 60 
7011174,14 61 
7012021,5 63 
7012033 60 
7012216,01 113 
7012486,9 114 
7012532,23 60 
7012920,51 61 
7013933,05 62 
7014185,5 64 
7014406,03 122 
7014941,02 125 
7015115,56 137 
7015461,76 65 
7016016,47 144 
7016018,7 144 
7016020,88 144 
7016489,65 101 
7016490,98 100 
7016490,98 52 
7016531,27 1
7016531,27 2
7016531,27 2
7016531,27 60 
7016762,8 61 
7017779,93 62 
7018010,99 64 
7018238,02 122 
7018773,83 125 
7019182,3 137 
7019297,35 65 
7019845,41 144 
7019847,01 144 
7019850,79 144 
7020321,85 101 
7020323,46 100 
7020323,46 52 
7020363,25 1
7020363,25 2
7020363,25 2
7020363,25 60 
7020397,28 61 
7021283,72 63 
7021295,8 60 
7021539,05 112 
7022403,6 114 
7022445,85 60 
7022687,13 61 
7023698,08 62 
7023748,75 64 
7024012,66 122 
7024536,31 125 
7024973,75 137 
7025058,38 65 
7025610,54 144 
7025612,02 144 
7025613,33 144 
7026087,76 101 
7026089,13 100 
7026089,13 52 
7026128,87 1
7026128,87 2
7026128,87 2
7026128,87 60 
7026354 61 
7027321,99 63 
7027344,09 60 
7027677,78 112 
7028144,18 114 
7028193,75 60 
7028347,8 61 
7029309,72 63 
7029326,48 60 
7029561,07 112 
7030659,37 114 
7030694,46 60 
7031491,6 61 
7032453,97 63 
7032476,04 60 
7032674,21 112 
7034864,75 114 
7034908,29 60 
7035189,88 112 
7035265,82 114 
7035296,53 60 
7035445,34 61 
7036227,4 63 
7036241,22 60 
7036473,05 111 
7037651,39 114 
7037690,77 60 
7038970,92 61 
7039989,85 62 
7040059,07 64 
7040331,23 121 
7040866,12 125 
7041142,51 137 
7041385,45 66 
7041940,46 144 
7041942,23 144 
7041943,84 144 
7042415,05 101 
7042416,32 100 
7042416,32 52 
7042455,9 2
7042455,9 2
7042455,9 1
7042455,9 60 
7042490,34 61 
7043508,23 62 
7046158,76 64 
7046600,77 121 
7047128,66 125 
7047650,44 65 
7047789,82 137 
7048203,98 144 
7048205,81 144 
7048206,84 144 
7048678,52 101 
7048679,67 100 
7048679,67 52 
7048721,35 1
7048721,35 1
7048721,35 2
7048721,35 60 
7049104,24 61 
7050120,27 62 
7050142,84 64 
7050427,64 121 
7050967,61 125 
7051185,09 137 
7051484,24 66 
7052037 144 
7052038,56 144 
7052040,09 144 
7052513,32 101 
7052514,49 100 
7052514,49 52 
7052552,54 1
7052552,54 2
7052552,54 2
7052552,54 60 
7158762,74 61 
7159652,04 63 
7159668,01 60 
7159986,25 111 
7160060,45 114 
7160087,6 60 
7187213,84 61 
7188225,8 62 
7188341,57 64 
7188609,17 121 
7189139,02 125 
7189630,42 137 
7189688,38 66 
7190208,17 144 
7190210,38 144 
7190211,66 144 
7192765,17 101 
7192766,46 100 
7192766,46 52 
7192806,06 2
7192806,06 2
7192806,06 1
7192806,06 60 
7193105,52 113 
7193899,48 114 
7193939,13 60 
7194935,01 61 
7195955,48 62 
7196416,53 64 
7196685,48 121 
7197219,87 125 
7197457,34 137 
7197735,32 65 
7198287,52 144 
7198291,16 144 
7198293,73 144 
7198763,99 101 
7198765,28 100 
7198765,28 52 
7198820,62 1
7198820,62 1
7198820,62 1
7198820,62 60 
7198990,17 61 
7200003,25 62 
7200442,3 64 
7200675,12 121 
7201210,15 125 
7201649,26 137 
7201722,76 65 
7202271,13 144 
7202273,05 144 
7202274,47 144 
7202744,61 101 
7202745,76 100 
7202745,76 52 
7202786,37 2
7202786,37 2
7202786,37 1
7202786,37 60 
7203106,85 61 
7204120,09 62 
7204170,12 64 
7204452,58 121 
7204989,3 125 
7205280,07 137 
7205498,17 65 
7206051,72 144 
7206053,59 144 
7206055,29 144 
7206526,26 101 
7206527,41 100 
7206527,41 52 
7206568,23 1
7206568,23 2
7206568,23 2
7206568,23 60 
7206899,68 61 
7207919,14 62 
7208779,77 64 
7209032,57 121 
7209558,37 125 
7209976,05 137 
7210082,18 66 
7210634,04 144 
7210635,79 144 
7210637,17 144 
7213306,86 101 
7213308,8 100 
7213308,8 52 
7213349,21 1
7213349,21 2
7213349,21 2
7213349,21 60 
7213585,77 111 
7214022,34 114 
7214065,57 60 
7214229,56 61 
7215249,25 62 
7215545,68 64 
7215863,83 121 
7216395,4 125 
7216811,44 137 
7216911,63 66 
7217462,38 144 
7217464,07 144 
7217465,39 144 
7217940,3 101 
7217941,49 100 
7217941,49 52 
7217980,81 1
7217980,81 2
7217980,81 2
7217980,81 60 
7219468,14 61 
7220480,59 62 
7221057,41 64 
7221346,02 121 
7221877,16 125 
7222090,12 137 
7222393,71 66 
7222947,48 144 
7222949,03 144 
7222950,09 144 
7223421,79 101 
7223424,11 100 
7223424,11 52 
7223462,44 1
7223462,44 2
7223462,44 2
7223462,44 60 
7224535,84 61 
7225545,61 62 
7225623,86 64 
7225903,71 122 
7226439,38 125 
7226609,39 137 
7226958,51 65 
7227509,18 144 
7227512,41 144 
7227513,61 144 
7227986,91 101 
7227989,08 100 
7227989,08 52 
7228027,7 1
7228027,7 2
7228027,7 2
7228027,7 60 
7228211,08 61 
7229226,62 62 
7229435,75 64 
7229664,44 122 
7230185,53 125 
7230706,49 65 
7230733,22 137 
7231260,02 144 
7231261,74 144 
7231262,82 144 
7231736,29 101 
7231737,44 100 
7231737,44 52 
7231777,6 1
7231777,6 1
7231777,6 2
7231777,6 60 
7232024,55 61 
7233042,69 62 
7233147,34 64 
7233395,36 122 
7233705,54 124 
7233964,55 122 
7234489,91 125 
7234687,28 137 
7235005,84 65 
7235558,5 144 
7235559,93 144 
7235561,03 144 
7237127,16 101 
7237128,27 100 
7237128,27 52 
7237174,76 2
7237174,76 2
7237174,76 2
7237174,76 60 
7237380,57 112 
7237571,22 114 
7237609,39 60 
7237837,07 61 
7238857,02 62 
7239453,75 64 
7239726,45 122 
7240248,02 125 
7240650,78 137 
7240771 66 
7241322,45 144 
7241323,98 144 
7241325,12 144 
7244225,23 101 
7244226,48 100 
7244226,48 52 
7244272,5 1
7244272,5 2
7244272,5 2
7244272,5 60 
7315601,96 61 
7316512,22 63 
7316532,12 60 
7316759,89 111 
7317328,83 114 
7317364,81 60 
7317500,57 61 
7318513,37 62 
7318937,32 64 
7319193,98 121 
7319724,41 125 
7319891,55 137 
7320245,42 66 
7320795,95 144 
7320797,61 144 
7320798,63 144 
7321271,87 101 
7321273,1 100 
7321273,1 52 
7321313,7 1
7321313,7 2
7321313,7 2
7321313,7 60 
7325432,65 61 
7326445,66 62 
7327350,4 64 
7327605,19 121 
7328150,29 125 
7328538,23 137 
7328659,79 66 
7329211,46 144 
7329213,42 144 
7329214,74 144 
7330583,49 101 
7330585,58 100 
7330585,58 52 
7330627,94 1
7330627,94 2
7330627,94 2
7330627,94 60 
7330867,93 113 
7331321,47 114 
7331359,98 60 
7331491,55 113 
7331667,6 114 
7331709,91 60 
7331857,69 61 
7332876,87 62 
7333566,43 64 
7333827,81 123 
7334350,94 125 
7334743,96 137 
7334871,72 66 
7335422,4 144 
7335423,79 144 
7335425,17 144 
7338750,24 101 
7338753,02 100 
7338753,02 52 
7338792,12 1
7338792,12 2
7338792,12 2
7338792,12 60 
7338969,55 113 
7340330,39 114 
7340373,94 60 
7340796,76 61 
7341807,87 62 
7343802,78 64 
7344036,22 123 
7344569,06 125 
7345031,59 137 
7345103,42 66 
7345638,68 144 
7345640,44 144 
7345645,3 144 
7346113,87 101 
7346115,13 100 
7346115,13 52 
7346155,34 1
7346155,34 2
7346155,34 2
7346155,34 60 
7346198,44 111 
7346983,25 114 
7347021,85 60 
7348470,25 61 
7349486,46 62 
7351238,33 64 
7359496,4 252 
7359496,4 101 
7359498,08 100 
7359498,08 52 
7359518,19 1
7359518,19 2
7359518,19 2
7359518,19 60 
7483603,29 61 
7484625,89 62 
7485123,24 64 
7485413,1 121 
7485575,15 124 
7485940,55 121 
7486174,76 124 
7488797,08 123 
7489350,58 125 
7489447 137 
7489870,76 66 
7490426,03 144 
7490427,6 144 
7490429,02 144 
7492065,09 101 
7492066,76 100 
7492066,76 52 
7492108,06 2
7492108,06 2
7492108,06 2
7492108,06 60 
7492277,62 112 
7493346,07 114 
7493390,74 60 
7494230,34 111 
7494698,73 114 
7494739,33 60 
7494808,47 61 
7495823,22 62 
7496009,41 64 
7496284,39 123 
7496811,9 125 
7497336,79 66 
7497918,86 144 
7497921,16 144 
7497969,44 144 
7501517,14 101 
7501519,04 100 
7501519,04 52 
7501570,81 1
7501570,81 2
7501570,81 1
7501570,81 60 
7501776,71 111 
7502641,06 114 
7502686,77 60 
7627394,64 61 
7628412,58 62 
7628979,92 64 
7629211,08 121 
7629742,58 125 
7630150,98 137 
7630257,13 65 
7630812,22 144 
7630813,84 144 
7630815,41 144 
7631286,83 101 
7631287,99 100 
7631287,99 52 
7631344,52 2
7631344,52 2
7631344,52 1
7631344,52 60 
7631631,66 61 
7632644,64 62 
7632983,95 64 
7633214,18 121 
7633737,2 125 
7634039,19 137 
7634258,28 65 
7634808,66 144 
7634810,3 144 
7634811,47 144 
7635285,08 101 
7635286,25 100 
7635286,25 52 
7635326,32 1
7635326,32 2
7635326,32 2
7635326,32 60 
7635471,53 61 
7636492,21 62 
7636728,93 64 
7636970,08 121 
7637534,53 125 
7637853,23 137 
7638056,13 66 
7638606,56 144 
7638608,08 144 
7638609,51 144 
7640332,33 101 
7640334,45 100 
7640334,45 52 
7640374,68 1
7640374,68 1
7640374,68 2
7640374,68 60 
7640656,1 111 
7641771,88 114 
7641807,34 60 
7641994,78 61 
7643006,51 62 
7643163,03 64 
7643459,99 121 
7643984,4 125 
7644476,67 137 
7644542,22 66 
7645056,34 144 
7645058,04 144 
7645059,33 144 
7646544,05 101 
7646546,18 100 
7646546,18 52 
7646590,1 1
7646590,1 1
7646590,1 2
7646590,1 60 
7646810,77 111 
7647740,18 114 
7647774,95 60 
7647949,07 61 
7648971,85 62 
7649458,84 64 
7649718,61 121 
7650247,57 125 
7650672,79 137 
7650769,89 66 
7651321,29 144 
7651323,02 144 
7651324,37 144 
7653468,33 101 
7653470,44 100 
7653470,44 52 
7653504,56 1
7653504,56 2
7653504,56 2
7653504,56 60 
7653757,18 111 
7655107,42 114 
7655153,22 60 
7655363,87 61 
7656387,36 62 
7657416,43 64 
7657717,98 121 
7658242,16 125 
7658744,32 137 
7658814,02 66 
7659318,35 144 
7659319,94 144 
7659321,2 144 
7659793,06 101 
7659794,24 100 
7659794,24 52 
7659834,94 1
7659834,94 1
7659834,94 1
7659834,94 60 
7738450,59 61 
7739475,19 62 
7739531,79 64 
7745554,71 121 
7746084,96 125 
7746271,67 137 
7746602,77 65 
7747158,17 144 
7747159,91 144 
7747161,28 144 
7747630,79 101 
7747631,98 100 
7747631,98 52 
7747672,38 1
7747672,38 1
7747672,38 2
7747672,38 60 
7747939,68 61 
7748954,89 62 
7749171,09 64 
7749450,82 121 
7749980,64 125 
7750451,03 137 
7750520,34 66 
7751055,02 144 
7751056,64 144 
7751057,89 144 
7751530,02 101 
7751531,2 100 
7751531,2 52 
7751571,36 2
7751571,36 1
7751571,36 2
7751571,36 60 
7827130,06 61 
7827863,04 63 
7827880,25 60 
7828112,99 111 
7828791,14 114 
7828831,35 60 
7828928,87 61 
7829945,77 62 
7830221,48 64 
7830490,48 121 
7831042,63 125 
7831375,29 137 
7831557,68 66 
7832112,49 144 
7832114,17 144 
7832115,37 144 
7832588,19 101 
7832589,46 100 
7832589,46 52 
7832629,02 1
7832629,02 1
7832629,02 1
7832629,02 60 
7833283,17 61 
7834294,81 62 
7834772,66 64 
7835011,83 122 
7835540,27 125 
7835790,93 137 
7836056,37 65 
7836592,25 101 
7836648,23 8
7836648,23 53 
7836700,54 100 
7836700,54 53 
7836726,81 1
7836726,81 1
7836726,81 2
7836726,81 60 
7837232,59 61 
7838241,85 62 
7838368,12 64 
7838595,71 122 
7839118,58 125 
7839639,94 66 
7839666,01 137 
7840191,3 144 
7840193,04 144 
7840195,03 144 
7842105,47 101 
7842107,48 100 
7842107,48 53 
7842143,25 1
7842143,25 2
7842143,25 2
7842143,25 60 
7842654,05 61 
7843674,37 62 
7844233,57 64 
7844424,79 122 
7844961,7 125 
7845288,34 137 
7845470,68 66 
7846022,88 144 
7846024,99 144 
7846026,44 144 
7851190,34 101 
7851192,34 100 
7851192,34 53 
7851238,28 1
7851238,28 2
7851238,28 1
7851238,28 60 
7851436,56 112 
7852417,53 114 
7852454,42 60 
7853115,64 61 
7854137,69 62 
7854432,41 64 
7854619,68 123 
7855148,11 125 
7855666,83 65 
7855787,53 137 
7856220,24 144 
7856222,19 144 
7856223,61 144 
7856695,3 101 
7856696,5 100 
7856696,5 53 
7856736,65 1
7856736,65 2
7856736,65 1
7856736,65 60 
7856777,38 61 
7857810,27 62 
7858116,85 64 
7858317,03 123 
7858860,13 125 
7859384,41 65 
7859418,89 137 
7859936,81 144 
7859938,69 144 
7859940,25 144 
7860153,2 143 
7860246,01 144 
7860247,6 144 
7860252,21 144 
7860411,26 101 
7860412,56 100 
7860412,56 53 
7860451,71 1
7860451,71 2
7860451,71 2
7860451,71 60 
7860506,05 61 
7861519,41 62 
7862158,12 64 
7862387,2 123 
7862758,19 124 
7865665,59 123 
7866234,41 125 
7866746,69 65 
7866944,47 137 
7867294,68 144 
7867296,23 144 
7867297,71 144 
7870554,5 101 
7870556,46 100 
7870556,46 53 
7870598,57 2
7870598,57 2
7870598,57 2
7870598,57 60 
7942472,23 61 
7943493,05 62 
7943822,27 64 
7944065,73 121 
7944605,05 125 
7944884,87 137 
7945121,48 66 
7945672,96 144 
7945674,64 144 
7945676,29 144 
7946149,27 101 
7946150,46 100 
7946150,46 53 
7946191,15 1
7946191,15 1
7946191,15 2
7946191,15 60 
7997424,07 61 
7998439,95 62 
7999198,51 64 
7999398,95 121 
7999935,52 125 
8000452,32 65 
8000868,64 137 
8000977,94 144 
8000979,52 144 
8000980,63 144 
8001464,61 101 
8001465,95 100 
8001465,95 53 
8001506,56 1
8001506,56 2
8001506,56 2
8001506,56 60 
8001825,71 61 
8001883,82 63 
8001904,95 60 
8003501,08 61 
8003535,82 63 
8003555,46 60 
8003827,67 111 
8004646,32 114 
8004687,33 60 
8004948,43 61 
8005970,13 62 
8006284,01 64 
8006481,47 121 
8007016,02 125 
8007286,46 137 
8007532,57 66 
8008084,35 144 
8008086,12 144 
8008087,11 144 
8008562,09 101 
8008563,52 100 
8008563,52 53 
8008602,95 2
8008602,95 2
8008602,95 2
8008602,95 60 
8010594,24 61 
8011603,02 62 
8012041,32 64 
8012277,06 122 
8012812 125 
8013089,43 137 
8013332,48 66 
8013885,74 144 
8013887,36 144 
8013889,19 144 
8014359,23 101 
8014360,34 100 
8014360,34 53 
8014401,09 1
8014401,09 2
8014401,09 1
8014401,09 60 
8018927,5 61 
8019948,66 62 
8020138,03 64 
8020416,78 122 
8020944,2 125 
8021259,14 137 
8021463,09 65 
8022013,53 144 
8022015,11 144 
8022016,38 144 
8022490,62 101 
8022491,79 100 
8022491,79 53 
8022531,62 1
8022531,62 1
8022531,62 2
8022531,62 60 
8022673,46 61 
8022872,96 63 
8022881,36 60 
8024596,51 112 
8024794,87 114 
8024832,29 60 
8028182,4 61 
8028326,8 63 
8028346,74 60 
8028903,14 61 
8028940,42 63 
8028962,8 60 
8029187,08 111 
8030110,09 114 
8030146,27 60 
8030601,73 61 
8031612,96 62 
8031930,18 64 
8032204,41 121 
8032767,02 125 
8033033,5 137 
8033277,38 65 
