TotalRequired,  320
1565253,1 125 
1565768,37 65 
1566270,36 144 
1566272,09 144 
1566760,81 101 
1566762,02 100 
1566762,02 51 
1566786,23 2
1566786,23 2
1566786,23 2
1566786,23 60 
1566792,11 111 
1566838,65 114 
1566873,75 60 
1567291,45 61 
1568293,98 63 
1568303,17 60 
1568574,51 111 
1569477,32 114 
1569518,47 60 
1569601,48 61 
1570617,9 62 
1572120,59 64 
1572432,7 121 
1572956,63 125 
1573466,13 66 
1573984,64 144 
1573986,58 144 
1574018,75 144 
1574475,58 101 
1574476,76 100 
1574476,76 51 
1574516,95 1
1574516,95 1
1574516,95 2
1574516,95 60 
1574634,94 111 
1575054,09 114 
1575099,81 60 
1575265,81 61 
1576282,85 62 
1576697,41 64 
1577022,35 121 
1577540,45 125 
1578063,74 65 
1578108,77 137 
1578611,54 144 
1578612,95 144 
1578614,12 144 
1579091,26 101 
1579092,46 100 
1579092,46 51 
1579132,07 1
1579132,07 2
1579132,07 2
1579132,07 60 
1579354,82 61 
1580367,09 62 
1580636,46 64 
1580987,78 121 
1581505,29 125 
1582029,14 65 
1582106,24 137 
1582576,2 144 
1582577,85 144 
1582578,97 144 
1583056,68 101 
1583057,86 100 
1583057,86 51 
1583097,57 1
1583097,57 2
1583097,57 2
1583097,57 60 
1583301,33 61 
1584314,08 62 
1585822,66 64 
1586314,95 121 
1586827,53 124 
1589817,86 121 
1590334,67 125 
1590842,06 65 
1590877,05 137 
1591390 144 
1591391,35 144 
1591392,54 144 
1591870,58 101 
1591871,74 100 
1591871,74 51 
1591911,08 1
1591911,08 2
1591911,08 2
1591911,08 60 
1592048,94 61 
1593030,71 63 
1593044,21 60 
1593383,56 111 
1594164,34 114 
1594210,18 60 
1594359,24 61 
1595376,07 62 
1595708,92 64 
1596109,93 121 
1596633,27 125 
1597116,91 137 
1597174,07 65 
1597712,9 144 
1597714,44 144 
1597715,49 144 
1598186,26 101 
1598187,41 100 
1598187,41 51 
1598225,99 1
1598225,99 2
1598225,99 1
1598225,99 60 
1598256,66 61 
1599276,57 62 
1599640,24 64 
1599978,93 121 
1600497,12 125 
1600994,92 137 
1601055,55 65 
1601554,57 144 
1601556,13 144 
1601557,13 144 
1602034,19 101 
1602035,43 100 
1602035,43 51 
1602074,49 2
1602074,49 1
1602074,49 2
1602074,49 60 
1602406,24 61 
1603423,12 62 
1603461,77 64 
1603734,66 121 
1604265,57 125 
1604786,8 66 
1604902,87 137 
1605335,98 144 
1605337,58 144 
1605340,05 144 
1606048,68 101 
1606049,83 100 
1606049,83 51 
1606089,96 1
1606089,96 2
1606089,96 2
1606089,96 60 
1606607,12 111 
1606680,44 114 
1606709,53 60 
1606827,62 61 
1607840,17 62 
1608226,5 64 
1608541,34 121 
1609062,43 125 
1609570,3 65 
1609573,1 137 
1610117,04 144 
1610118,63 144 
1610121,35 144 
1610596,62 101 
1610597,82 100 
1610597,82 51 
1610638,47 2
1610638,47 2
1610638,47 2
1610638,47 60 
1610810,95 61 
1611821,88 62 
1612636,54 64 
1612979,74 121 
1613509,7 125 
1614019,36 66 
1614098,86 137 
1614581,74 144 
1614583,52 144 
1614584,76 144 
1615046,31 101 
1615047,53 100 
1615047,53 51 
1615086,98 1
1615086,98 2
1615086,98 2
1615086,98 60 
1615320,38 61 
1616336,1 62 
1616538,65 64 
1616882,54 121 
1617438,41 125 
1617950,14 65 
1618066,42 137 
1618498,48 144 
1618500,15 144 
1618502,55 144 
1618977,35 101 
1618978,52 100 
1618978,52 51 
1619018,96 1
1619018,96 2
1619018,96 2
1619018,96 60 
1619163,6 61 
1620185,46 62 
1620575,45 64 
1620854,95 121 
1621375,8 125 
1621774,86 137 
1621898,7 65 
1622446,52 144 
1622447,94 144 
1622449,21 144 
1622926,04 101 
1622927,15 100 
1622927,15 51 
1622967,93 1
1622967,93 2
1622967,93 2
1622967,93 60 
1624590,7 61 
1625287,74 63 
1625300,96 60 
1625652,02 111 
1625923,61 114 
1625966,52 60 
1626288,76 61 
1627299,86 62 
1628159,49 64 
1628479,11 121 
1629005,14 125 
1629513,39 65 
1629548,57 137 
1630060,65 144 
1630062,46 144 
1630063,45 144 
1630540,56 101 
1630541,7 100 
1630541,7 51 
1630581,93 1
1630581,93 1
1630581,93 1
1630581,93 60 
1630620,43 61 
1631633,02 62 
1632267,59 64 
1632548,61 121 
1633105,52 125 
1633468,66 137 
1633626,65 65 
1634176 144 
1634177,46 144 
1634178,61 144 
1634655,55 101 
1634656,78 100 
1634656,78 51 
1634697,3 1
1634697,3 2
1634697,3 2
1634697,3 60 
1634728,07 61 
1635748,51 62 
1639399,9 64 
1639700,29 121 
1640220,99 125 
1640743,97 65 
1640849,11 137 
1641291,5 144 
1641293,06 144 
1641294,75 144 
1641770,99 101 
1641772,28 100 
1641772,28 51 
1641811,32 2
1641811,32 1
1641811,32 1
1641811,32 60 
1641949,59 61 
1642962,9 62 
1643106,98 64 
1643515,27 121 
1644036,96 125 
1644558,5 66 
1645111,96 144 
1645114,26 144 
1645585,04 101 
1645586,29 100 
1645586,29 51 
1645610,25 1
1645610,25 2
1645610,25 2
1645610,25 60 
1645615,18 111 
1645988,32 114 
1646043,24 60 
1646203,56 61 
1647226,21 62 
1648198,53 64 
1648551,75 121 
1649081,46 125 
1649590,17 65 
1650108,63 144 
1650110,22 144 
1650137,16 144 
1650601,16 101 
1650602,31 100 
1650602,31 51 
1650641,84 1
1650641,84 1
1650641,84 1
1650641,84 60 
1650788,42 61 
1651807,98 62 
1652158,43 64 
1652414,39 121 
1652973,69 125 
1653489,71 65 
1653528,87 137 
1654036,45 144 
1654037,74 144 
1654038,61 144 
1654518,01 101 
1654519,21 100 
1654519,21 51 
1654557,33 2
1654557,33 2
1654557,33 2
1654557,33 60 
1656645,87 61 
1657572,21 63 
1657591,23 60 
1657945,63 111 
1659259,33 114 
1659305,68 60 
1659649,93 61 
1660519,96 63 
1660538,58 60 
1660554,31 61 
1660592,1 63 
1660622,32 60 
1660925,37 111 
1661182,11 114 
1661222,49 60 
1663003,1 61 
1663028,24 63 
1663056,01 60 
1663312,29 111 
1663652,38 114 
1663687,56 60 
1665356,43 61 
1665388,54 63 
1665404,28 60 
1665699,13 111 
1667298,45 114 
1667337,33 60 
1669358,09 61 
1669396,62 63 
1669418,91 60 
1669715,65 111 
1670328,69 114 
1670368,57 60 
1671703,9 61 
1672571,33 63 
1672584,63 60 
1673039,04 111 
1675970,38 114 
1676016,71 60 
1676257,07 61 
1677268,44 62 
1677866,68 64 
1678240,44 121 
1678757,37 125 
1679278,7 66 
1679297,56 137 
1679828,5 144 
1679830,38 144 
1679831,33 144 
1680306,85 101 
1680308 100 
1680308 51 
1680349,78 2
1680349,78 2
1680349,78 2
1680349,78 60 
1680489,31 61 
1681500,94 62 
1681956,38 64 
1682243,46 123 
1682771,55 125 
1682872,27 137 
1683293,98 66 
1683843,78 144 
1683845,24 144 
1683846,53 144 
1688589,67 101 
1688591,16 100 
1688591,16 51 
1688629,33 2
1688629,33 1
1688629,33 2
1688629,33 60 
1688958,12 112 
1689569,31 114 
1689612,1 60 
1689878,82 61 
1690895,59 62 
1691234,52 64 
1691639,74 123 
1691872,02 124 
1692209,18 122 
1692736,83 125 
1692843,04 137 
1693258,61 66 
1693809,58 144 
1693812,25 144 
1693813,9 144 
1694110,97 141 
1694250,46 144 
1694252,79 144 
1694286,5 101 
1694287,76 100 
1694287,76 51 
1694328,64 1
1694328,64 1
1694328,64 1
1694328,64 60 
1694373,99 111 
1694993,32 114 
1695028,99 60 
1695474,04 61 
1696494,13 62 
1696706,97 64 
1697023,01 122 
1697553,33 125 
1697945,79 137 
1698074,56 65 
1698608,99 101 
1698677,74 8
1698677,74 53 
1698721,04 100 
1698721,04 53 
1698742,27 1
1698742,27 1
1698742,27 2
1698742,27 60 
1699256,8 61 
1700275,42 62 
1701461,34 64 
1701791,87 122 
1702330,08 125 
1702717,23 137 
1702838,04 65 
1703385,73 144 
1703387,34 144 
1703388,62 144 
1703868,12 101 
1703869,3 100 
1703869,3 53 
1703909,56 1
1703909,56 2
1703909,56 2
1703909,56 60 
1703947,97 61 
1704892,47 63 
1704908,82 60 
1705550,53 61 
1706574,16 62 
1707065,99 64 
1707303,35 122 
1707829,42 125 
1708317,07 137 
1708384,98 66 
1708886,07 144 
1708887,54 144 
1708888,65 144 
1710538,84 101 
1710540,2 100 
1710540,2 53 
1710594,15 1
1710594,15 2
1710594,15 2
1710594,15 60 
1711138,65 61 
1712154,13 62 
1712808,34 64 
1713164,08 122 
1713694,53 125 
1714050,96 137 
1714200,35 66 
1714765,13 144 
1714766,55 144 
1714768,11 144 
1716487,68 101 
1716489,05 100 
1716489,05 53 
1716536,85 1
1716536,85 2
1716536,85 2
1716536,85 60 
1717237,46 61 
1718252,51 62 
1718444,57 64 
1718805,48 122 
1719326,45 125 
1719666,39 137 
1719832,59 66 
1720380,86 144 
1720382,31 144 
1720383,29 144 
1725311,13 101 
1725312,24 100 
1725312,24 53 
1725351,55 2
1725351,55 2
1725351,55 2
1725351,55 60 
1725616,75 112 
1725881,24 114 
1725917,49 60 
1726108,86 61 
1727118,53 62 
1728293,37 64 
1728614,32 122 
1729166,35 125 
1729452,94 137 
1729679,1 66 
1730227,55 144 
1730230,77 144 
1730232,21 144 
1730706,94 101 
1730708,11 100 
1730708,11 53 
1730749,34 1
1730749,34 2
1730749,34 1
1730749,34 60 
1730777,69 61 
1731801,07 62 
1732132,53 64 
1732447,51 122 
1732971,27 125 
1733478,27 66 
1733644,85 137 
1734028,45 144 
1734030,26 144 
1734031,6 144 
1734507,16 101 
1734508,38 100 
1734508,38 53 
1734548,68 1
1734548,68 2
1734548,68 2
1734548,68 60 
1759187,68 61 
1760207,16 62 
1761246,66 64 
1761556,69 121 
1762076,95 125 
1762586,01 66 
1762593,19 137 
1763134,19 144 
1763135,81 144 
1763137,04 144 
1763613,01 101 
1763614,29 100 
1763614,29 53 
1763654,72 1
1763654,72 2
1763654,72 2
1763654,72 60 
1778376,36 111 
1778474,72 114 
1778516,46 60 
1779881,01 112 
1780023,28 114 
1780065,76 60 
1780440,49 61 
1781452,12 62 
1781918,61 64 
1782226,79 121 
1782785,03 125 
1782988,51 137 
1783295,3 66 
1783843,53 144 
1783845,25 144 
1783846,54 144 
1784324,32 101 
1784325,63 100 
1784325,63 53 
1784364,42 2
1784364,42 1
1784364,42 2
1784364,42 60 
1787895,8 61 
1787911,5 63 
1787930,6 60 
1788484,34 61 
1789495,85 62 
1789943,38 64 
1790308,52 122 
1790837,12 125 
1791132,78 137 
1791359,45 65 
1791908,35 144 
1791909,68 144 
1791910,76 144 
1792386,86 101 
1792388,04 100 
1792388,04 53 
1792428,51 1
1792428,51 2
1792428,51 1
1792428,51 60 
1792556,83 61 
1793579,3 62 
1793619,22 64 
1794047,62 122 
1794596,53 125 
1794944,92 137 
1795108,23 66 
1795655,87 144 
1795657,47 144 
1795658,57 144 
1799487,71 101 
1799489,16 100 
1799489,16 53 
1799526,19 1
1799526,19 2
1799526,19 1
1799526,19 60 
1799859,23 112 
1800867,53 114 
1800910,05 60 
1801300,59 61 
1802310,06 62 
1802883,86 64 
1803220,04 122 
1803774,77 125 
1804177,41 137 
1804287,8 66 
1804837,73 144 
1804839,13 144 
1804840,12 144 
1805317,12 101 
1805318,35 100 
1805318,35 53 
1805357,65 2
1805357,65 1
1805357,65 2
1805357,65 60 
1806638,4 61 
1807656,69 62 
1808548,41 64 
1808902 121 
1809469,09 125 
1809987,7 66 
1810134,69 137 
1810535,03 144 
1810536,5 144 
1810539,17 144 
1811014,24 101 
1811015,49 100 
1811015,49 53 
1811055,76 1
1811055,76 2
1811055,76 2
1811055,76 60 
1811184,43 61 
1812205,96 62 
1813070,49 64 
1813386,57 121 
1813953,17 125 
1814298,34 137 
1814469,12 66 
1815035,78 144 
1815038,4 144 
1815039,43 144 
1819323,57 101 
1819327,35 100 
1819327,35 53 
1819369,57 1
1819369,57 1
1819369,57 2
1819369,57 60 
1822116,02 61 
1823134,45 62 
1823986,69 64 
1824499,45 122 
1825023,71 125 
1825187,13 137 
1825531,27 65 
1826079,53 144 
1826080,94 144 
1826082,29 144 
1826558,96 101 
1826560,13 100 
1826560,13 53 
1826600,49 2
1826600,49 2
1826600,49 2
1826600,49 60 
1826683,27 61 
1827700,51 62 
1827729,64 64 
1828124,93 122 
1828656,91 125 
1828977,65 137 
1829162,58 66 
1829726,75 144 
1829728,15 144 
1829729,46 144 
1832871,94 101 
1832873,12 100 
1832873,12 53 
1832916,32 1
1832916,32 2
1832916,32 2
1832916,32 60 
1833137,4 112 
1834123,36 114 
1834164,73 60 
1834923,92 111 
1834990,08 114 
1835015,92 60 
1855199,89 111 
1856883,05 114 
1856924,63 60 
1870747,34 61 
1871659,91 63 
1871669,77 60 
1871922,49 113 
1871989,67 114 
1872019,94 60 
1872222,8 61 
1873235,09 62 
1873732,05 64 
1874008,77 121 
1874566,39 125 
1874988,18 137 
1875082,61 66 
1875630,22 144 
1875631,83 144 
1875633,06 144 
1877654,09 101 
1877655,7 100 
1877655,7 53 
1877700,25 1
1877700,25 2
1877700,25 2
1877700,25 60 
1878363,23 61 
1879383,27 62 
1879782,45 64 
1880063,44 122 
1880630,93 125 
1881088,44 137 
1881148,42 66 
1881695,43 144 
1881697,01 144 
1881698,08 144 
1883335,29 101 
1883336,76 100 
1883336,76 53 
1883381,71 1
1883381,71 2
1883381,71 2
1883381,71 60 
1883593,95 111 
1884515,43 114 
1884564,64 60 
1884729,63 61 
1885746,75 62 
1887496,77 64 
1887960,9 121 
1888514,17 125 
1888799,9 137 
1889028,54 66 
1889575,36 144 
1889576,96 144 
1889577,99 144 
1891547,17 101 
1891548,62 100 
1891548,62 53 
1891595,84 1
1891595,84 2
1891595,84 1
1891595,84 60 
1893907,35 111 
1894760,85 114 
1894794,6 60 
1953140,52 61 
1954157,81 62 
1954388,43 64 
1954692,32 121 
1955244,4 125 
1955537,77 137 
1955755,03 65 
1956302,44 144 
1956303,82 144 
1956306,22 144 
1956783,14 101 
1956784,39 100 
1956784,39 53 
1956825,13 1
1956825,13 2
1956825,13 2
1956825,13 60 
1956913,64 61 
1957925,19 62 
1958321,8 64 
1958654,33 121 
1959180,5 125 
1959640,68 137 
1959704,51 66 
1960260,18 144 
1960261,61 144 
1960262,75 144 
1962337,62 101 
1962338,99 100 
1962338,99 53 
1962389,3 1
1962389,3 1
1962389,3 2
1962389,3 60 
1962717,37 111 
1962937,19 114 
1962990,17 60 
1963157,71 61 
1964172,56 62 
1964498,57 64 
1964925,88 121 
1965488,15 125 
1965798,6 137 
1966002,53 66 
1966549,72 144 
1966551,18 144 
1966553,69 144 
1969201,29 101 
1969202,66 100 
1969202,66 53 
1969237,8 1
1969237,8 2
1969237,8 2
1969237,8 60 
1969555,32 112 
1969892,82 114 
1969936,58 60 
1970298,04 61 
1971318,82 62 
1972884,18 64 
1973199,62 123 
1973766,77 125 
1973962,43 137 
1974283,31 65 
1974830,38 144 
1974831,77 144 
1974833,92 144 
1975309,89 101 
1975311,08 100 
1975311,08 53 
1975351,42 1
1975351,42 2
1975351,42 1
1975351,42 60 
1975390,76 61 
1976240,11 63 
1976251,09 60 
1977018,76 61 
1977820,51 63 
1977833,81 60 
1978432,05 61 
1979450,92 62 
1979957,3 64 
1980397,25 123 
1980940,24 125 
1981462,84 65 
1982018,58 144 
1982020,7 144 
1982333,25 144 
1982492,19 101 
1982493,36 100 
1982493,36 53 
1982532,39 1
1982532,39 2
1982532,39 2
1982532,39 60 
1982874,34 61 
1983882,56 62 
1985212,87 64 
1985572,9 123 
1986089,34 125 
1986424,27 137 
1986611,82 65 
1987160,11 144 
1987161,82 144 
1987162,98 144 
1989303,42 101 
1989304,73 100 
1989304,73 53 
1989347,21 2
1989347,21 2
1989347,21 2
1989347,21 60 
1989668,89 113 
1990178,74 114 
1990214,23 60 
1990466,55 61 
1991479,44 62 
1991693,72 64 
1991968,88 123 
1992484,95 125 
1992995,19 66 
1993132,61 137 
1993556,57 144 
1993557,98 144 
1993559,27 144 
1997241,47 101 
1997242,92 100 
1997242,92 53 
1997294,19 2
1997294,19 1
1997294,19 2
1997294,19 60 
1997626,74 113 
1999401,75 114 
1999443,36 60 
1999745,72 61 
2000760 62 
2001380,41 64 
2001664,47 123 
2002194,74 125 
2002590,33 137 
2002706,99 66 
2003254,28 144 
2003255,85 144 
2003257,04 144 
2006335,33 101 
2006336,9 100 
2006336,9 53 
2006374,63 1
2006374,63 2
2006374,63 2
2006374,63 60 
2006769,73 111 
2009053,16 114 
2009090,3 60 
2009685,72 61 
2010706,22 62 
2011105,97 64 
2011395,11 123 
2011912,64 125 
2012344,51 137 
2012418,8 65 
2012968,86 144 
2012970,24 144 
2012971,25 144 
2013448,13 101 
2013449,3 100 
2013449,3 53 
2013490,67 1
2013490,67 2
2013490,67 1
2013490,67 60 
2013529,29 61 
2014556,91 62 
2014988,35 64 
2015258,94 123 
2015778,2 125 
2016048,35 137 
2016286,66 65 
2016832,5 144 
2016834,02 144 
2016835,37 144 
2017313,05 101 
2017314,24 100 
2017314,24 53 
2017354,35 1
2017354,35 2
2017354,35 2
2017354,35 60 
2018238,48 61 
2019254,13 62 
2026497,22 64 
2026776,57 123 
2027320,3 125 
2027830,71 65 
2028387,61 144 
2028388,89 144 
2028419,05 144 
2030688,26 101 
2030689,96 100 
2030689,96 53 
2030733,32 1
2030733,32 2
2030733,32 2
2030733,32 60 
2048908,93 111 
2049579,06 114 
2049626,88 60 
2049936,54 61 
2050959,74 62 
2051309,66 64 
2051650,36 123 
2052169,78 125 
2052426,35 137 
2052690,71 65 
2053238,07 144 
2053239,41 144 
2053240,44 144 
2053717,19 101 
2053718,5 100 
2053718,5 53 
2053759,05 1
2053759,05 2
2053759,05 2
2053759,05 60 
2053980,55 61 
2054885,16 63 
2054893,11 60 
2055200,78 113 
2055885,99 114 
2055924,74 60 
2056245,96 61 
2057257,98 62 
2057681,84 64 
2057990,72 123 
2058531,13 125 
2058887,88 137 
2059053,2 65 
2059602,78 144 
2059604,32 144 
2059605,78 144 
2061539,04 101 
2061540,63 100 
2061540,63 53 
2061589,77 1
2061589,77 2
2061589,77 2
2061589,77 60 
2061861,43 113 
2061980,27 114 
2062022,7 60 
2062370,81 61 
2062505,12 63 
2062522,73 60 
2065219,69 61 
2065271,09 63 
2065288,42 60 
2065555,38 113 
2065643 114 
2065688,28 60 
2087287,3 111 
2087422,49 114 
2087464,49 60 
2090964,59 111 
2091036,32 114 
2091066,47 60 
2091103,85 112 
2091193,78 114 
2091213,21 60 
2091647,42 61 
2092661,94 62 
2092783,23 64 
2102671,68 252 
2102671,68 101 
2102673,36 100 
2102673,36 53 
2102692,83 1
2102692,83 2
2102692,83 2
2102692,83 60 
2200706,3 61 
2201727,84 62 
2201953,28 64 
2202342,46 121 
2202895,05 125 
2203083,32 137 
2203407,38 66 
2203955,75 144 
2203957,46 144 
2203958,7 144 
2205301,4 101 
2205304,58 100 
2205304,58 53 
2205342,39 1
2205342,39 2
2205342,39 1
2205342,39 60 
2205647,64 113 
2205768,82 114 
2205808,94 60 
2206077 61 
2207090,77 62 
2208048,48 64 
2208813,27 123 
2209331,94 125 
2209550,88 137 
2209855,74 65 
2210416,43 144 
2210417,86 144 
2210419,57 144 
2210882,02 101 
2210883,17 100 
2210883,17 53 
2210925,03 2
2210925,03 2
2210925,03 2
2210925,03 60 
2210961,28 61 
2211991,6 62 
2212371,17 64 
2212696,84 123 
2213213,48 125 
2213736,7 66 
2213753,69 137 
2214284,27 144 
2214285,8 144 
2214286,87 144 
2217402,72 101 
2217404,56 100 
2217404,56 53 
2217439,55 1
2217439,55 2
2217439,55 2
2217439,55 60 
2217855,22 61 
2218871,44 62 
2219242,55 64 
2219593,59 123 
2220110,16 125 
2220519,12 137 
2220617,07 65 
2221166,61 144 
2221168,19 144 
2221169,63 144 
2221645,74 101 
2221647,01 100 
2221647,01 53 
2221687,06 1
2221687,06 1
2221687,06 2
2221687,06 60 
2221761,27 61 
2222771,09 62 
2222787,51 64 
2223135,67 123 
2223658,43 125 
2224167,77 65 
2224735,06 144 
2224736,95 144 
2224780,15 144 
2225195,15 101 
2225196,41 100 
2225196,41 53 
2225235,83 1
2225235,83 1
2225235,83 1
2225235,83 60 
2225281,7 61 
2226272,72 63 
2226285,48 60 
2226660,08 113 
2226865,95 114 
2226901,83 60 
2227178,06 61 
2228201,87 62 
2228261,12 64 
2228608,82 123 
2229124,52 125 
2229630,56 65 
2229640,34 137 
2230180,39 144 
2230181,87 144 
2230184,84 144 
2230660,23 101 
2230661,51 100 
2230661,51 53 
2230701,56 1
2230701,56 2
2230701,56 2
2230701,56 60 
2230739,64 61 
2231754,1 62 
2231818,76 64 
2232142,59 123 
2232686,67 125 
2233198,19 65 
2233366,22 137 
2233745,38 144 
2233748,53 144 
2233749,79 144 
2233766,99 143 
2233884,24 144 
2233886,2 144 
2233890,03 144 
2234226,86 101 
2234228,08 100 
2234228,08 53 
2234266,44 1
2234266,44 1
2234266,44 2
2234266,44 60 
2234295,5 61 
2235318,3 62 
2235504,22 64 
2235846,5 123 
2236385,57 125 
2236895,57 65 
2237399,6 144 
2237400,92 144 
2237650,16 144 
2237890,74 101 
2237891,92 100 
2237891,92 53 
2237931,59 2
2237931,59 2
2237931,59 2
2237931,59 60 
2238112,73 61 
2239130,56 62 
2239198,22 64 
2239508,72 123 
2240036,13 125 
2240543,59 66 
2241047,94 144 
2241049,24 144 
2241210,22 144 
2241539,69 101 
2241541,51 100 
2241541,51 53 
2241580,62 2
2241580,62 2
2241580,62 2
2241580,62 60 
2241609,9 61 
2242633,18 62 
2244408,13 64 
2244706,75 123 
2245233,39 125 
2245743,49 66 
2246244,38 101 
2246267,6 8
2246267,6 52 
2246332,12 100 
2246332,12 52 
2246345,83 1
2246345,83 2
2246345,83 2
2246345,83 60 
2246669,86 61 
2247681,7 62 
2248708,03 64 
2249023,9 123 
2249551,58 125 
2250059,21 66 
2250560,6 144 
2250562,04 144 
2250696,89 144 
2253473,97 101 
2253475,32 100 
2253475,32 52 
2253512,71 1
2253512,71 2
2253512,71 2
2253512,71 60 
2253749,09 113 
2254875,87 114 
2254926,96 60 
2255286,78 61 
2255940,38 63 
2255958,64 60 
2256819,94 61 
2257841,47 62 
2258712,08 64 
2259040,96 123 
2259565,58 125 
2260087,05 66 
2260591,54 144 
2260592,85 144 
2261001,97 144 
2261082,49 101 
2261083,62 100 
2261083,62 52 
2261125,13 1
2261125,13 2
2261125,13 1
2261125,13 60 
2279018,16 61 
2280034,47 62 
2280468,21 64 
2280732,33 121 
2281256,84 125 
2281638,79 137 
2281765,82 66 
2282313,42 144 
2282315,03 144 
2282316,32 144 
2282791,54 101 
2282792,69 100 
2282792,69 52 
2282834,03 2
2282834,03 2
2282834,03 2
2282834,03 60 
2282873,72 61 
2283886,64 62 
2284152,32 64 
2284424,94 123 
2284956,16 125 
2285463,77 66 
2285506,14 137 
2286013,14 144 
2286015,4 144 
2286016,38 144 
2286491,77 101 
2286492,95 100 
2286492,95 52 
2286533,15 2
2286533,15 2
2286533,15 2
2286533,15 60 
2286609,49 112 
2287633,57 114 
2287682,77 60 
2288270,34 111 
2289177,91 114 
2289214,66 60 
2294940,41 61 
2295962,01 62 
2296511,94 64 
2296825,59 121 
2297402,65 125 
2297723,88 137 
2297924,93 66 
2298473,9 144 
2298475,28 144 
2298476,33 144 
2298953,06 101 
2298954,21 100 
2298954,21 52 
2298995,01 1
2298995,01 1
2298995,01 1
2298995,01 60 
2304509,29 61 
2305525,24 62 
2306260,61 64 
2306536,31 123 
2307064,67 125 
2307572,57 65 
2307644,41 137 
2308120,08 144 
2308121,72 144 
2308122,75 144 
2308599,81 101 
2308600,96 100 
2308600,96 52 
2308641,71 1
2308641,71 1
2308641,71 2
2308641,71 60 
2308749,46 61 
2309759,95 62 
2312749,25 64 
2313058,23 123 
2313594,37 125 
2314103,04 66 
2314659,6 144 
2314661,35 144 
2314662,56 144 
2317812,43 101 
2317813,68 100 
2317813,68 52 
2317856,37 1
2317856,37 2
2317856,37 2
2317856,37 60 
2318268,74 111 
2318816,22 114 
2318854,88 60 
2330007,54 61 
2331017,65 62 
2332556,31 64 
2341025,55 252 
2341025,55 101 
2341027,33 100 
2341027,33 52 
2341047,68 1
2341047,68 2
2341047,68 2
2341047,68 60 
2346406,21 112 
2346485,6 114 
2346513,45 60 
2347564,37 61 
2348580,14 62 
2348872,88 64 
2349002,23 122 
2349067,43 124 
2359086,02 252 
2359086,02 101 
2359087,83 100 
2359087,83 52 
2359108,71 1
2359108,71 2
2359108,71 2
2359108,71 60 
2378587,12 61 
2379601,4 62 
2379668,55 64 
2380062,94 123 
2380590,68 125 
2381076,57 137 
2381099,19 66 
2381646,77 144 
2381648,4 144 
2381649,69 144 
2383049,74 101 
2383050,89 100 
2383050,89 52 
2383100,49 1
2383100,49 2
2383100,49 2
2383100,49 60 
2504036,2 61 
2505044,19 62 
2505180,11 64 
2505586,86 121 
2506157,83 125 
2506674,31 66 
2507227,46 144 
2507229,05 144 
2507468,22 144 
2507702,57 101 
2507703,8 100 
2507703,8 52 
2507742,98 1
2507742,98 2
2507742,98 2
2507742,98 60 
2508030,26 61 
2509042,6 62 
2509321,67 64 
2509646,11 123 
2510164,93 125 
2510424,21 137 
2510671,31 66 
2511219,19 144 
2511220,53 144 
2511221,4 144 
2513003,04 101 
2513004,23 100 
2513004,23 52 
2513040,94 2
2513040,94 1
2513040,94 2
2513040,94 60 
2513471,57 111 
2516130,79 114 
2516173,4 60 
2516568,5 61 
2517589,74 62 
2518111,83 64 
2518468,47 121 
2518994 125 
2519422,24 137 
2519503,5 65 
2520051,1 144 
2520052,71 144 
2520053,94 144 
2520530,71 101 
2520532,64 100 
2520532,64 52 
2520571,86 1
2520571,86 2
2520571,86 2
2520571,86 60 
2520639,46 61 
2521654,79 62 
2521960,81 64 
2522323,1 121 
2522843,92 125 
2523319,26 137 
2523381,23 66 
2523900,23 144 
2523902,08 144 
2523903,16 144 
2526096,97 101 
2526098,41 100 
2526098,41 52 
2526136,74 1
2526136,74 2
2526136,74 1
2526136,74 60 
2526466,83 111 
2527097,21 114 
2527136,26 60 
2527383,25 61 
2528402,82 62 
2530654,02 64 
2531133,58 123 
2531656,82 125 
2532086,31 137 
2532165,48 65 
2532713,37 144 
2532715,18 144 
2532716,24 144 
2533195,22 101 
2533196,43 100 
2533196,43 52 
2533234,46 1
2533234,46 2
2533234,46 1
2533234,46 60 
2533383,57 61 
2534400,29 62 
2534582,06 64 
2534899,09 123 
2535423,39 125 
2535929,49 65 
2536483,77 144 
2536485,6 144 
2536581,21 144 
2536959,1 101 
2536960,25 100 
2536960,25 52 
2537000,02 1
2537000,02 2
2537000,02 2
2537000,02 60 
2537039,56 61 
2538070,13 62 
2538781,39 64 
2539082,51 123 
2539605,94 125 
2540112,73 66 
2540616,15 144 
2540617,39 144 
2540923,41 144 
2541107,39 101 
2541108,53 100 
2541108,53 52 
2541148,42 1
2541148,42 2
2541148,42 2
2541148,42 60 
2541444,68 61 
2542464,1 62 
2543217,74 64 
2543628,38 123 
2544151,99 125 
2544661,35 66 
2545181,48 144 
2545183,65 144 
2545633,46 144 
2545673,54 101 
2545674,92 100 
2545674,92 52 
2545713,65 1
2545713,65 2
2545713,65 2
2545713,65 60 
2546065,92 61 
2547079,53 62 
2548185 64 
2548472,25 123 
2549001,21 125 
2549509,86 66 
2550030,04 144 
2550031,39 144 
2550097,78 144 
2550463,65 141 
2550562,47 144 
2550564,56 144 
2550565,93 101 
2550567,53 100 
2550567,53 52 
2550597 2
2550597 2
2550597 2
2550597 60 
2550628,17 111 
2551336,96 114 
2551379,3 60 
2559943,21 61 
