TotalRequired,  200
1192161,58 60 
1192506,19 111 
1192676,2 114 
1192694,75 60 
1195235,45 61 
1196246,62 62 
1201058,77 64 
1203783,43 123 
1204081 124 
1214084,98 252 
1214084,98 101 
1214086,73 100 
1214086,73 52 
1214104,35 2
1214104,35 1
1214104,35 2
1214104,35 60 
1214111,65 61 
1215120,42 62 
1218597,49 64 
1225129,66 252 
1225129,66 101 
1225131,42 100 
1225131,42 52 
1225150,6 2
1225150,6 1
1225150,6 2
1225150,6 60 
1240391,61 111 
1240448,67 114 
1240463,71 60 
1241334,08 111 
1241389,4 114 
1241411,9 60 
1255541,93 61 
1256556,28 62 
1256611,25 64 
1257784,56 123 
1258271,07 125 
1258360,44 137 
1258787,14 65 
1259020,53 144 
1259021,95 144 
1259023,25 144 
1259995,88 101 
1259997,37 100 
1259997,37 52 
1260022,74 2
1260022,74 2
1260022,74 2
1260022,74 60 
1260343,79 111 
1260751,34 114 
1260771,96 60 
1261129,15 61 
1262139,65 62 
1262382,03 64 
1262697,74 121 
1263185,36 125 
1263487,38 137 
1263702,25 66 
1263934,6 144 
1263936,13 144 
1263937,36 144 
1264420,4 101 
1264424,92 100 
1264424,92 52 
1264454,59 2
1264454,59 2
1264454,59 2
1264454,59 60 
1264485,24 61 
1265506,93 62 
1266002,46 64 
1266236,92 121 
1266731,58 125 
1266869,16 137 
1267250,79 66 
1267483,83 144 
1267485,81 144 
1267487,25 144 
1269712,95 101 
1269714,3 100 
1269714,3 52 
1269752,8 2
1269752,8 2
1269752,8 2
1269752,8 60 
1270002,99 111 
1271411,33 114 
1271452,12 60 
1272033,01 61 
1273051,46 62 
1273864,68 64 
1274369,78 122 
1274880,39 125 
1274967,73 137 
1275397,71 66 
1275634,32 144 
1275635,88 144 
1275636,79 144 
1276110,01 101 
1276113,17 100 
1276113,17 52 
1276151,19 1
1276151,19 1
1276151,19 2
1276151,19 60 
1276171,14 61 
1277209,42 62 
1280907,35 64 
1281157,82 122 
1281677,22 125 
1282182,92 137 
1282249,53 65 
1282431,38 144 
1282435,71 144 
1282436,89 144 
1283040,34 101 
1283041,55 100 
1283041,55 52 
1283082,06 2
1283082,06 1
1283082,06 2
1283082,06 60 
1283499,31 61 
1284429,64 63 
1284447,74 60 
1284720,6 112 
1285040,13 114 
1285064,28 60 
1285314,71 61 
1286330,5 62 
1286615,08 64 
1286870,73 122 
1287421,5 125 
1287943,22 66 
1288178,84 101 
1288238,82 8
1288238,82 53 
1288294,36 100 
1288294,36 53 
1288321,92 1
1288321,92 2
1288321,92 2
1288321,92 60 
1288332,95 112 
1288484,1 114 
1288532,2 60 
1288738,65 61 
1289748,24 62 
1290009,99 64 
1290248,95 122 
1290757,76 125 
1291191,01 137 
1291276,24 66 
1291509,06 144 
1291510,59 144 
1291511,69 144 
1291986,74 101 
1291991,14 100 
1291991,14 53 
1292012,39 1
1292012,39 2
1292012,39 2
1292012,39 60 
1292181,74 111 
1292228,56 114 
1292265,37 60 
1332276,35 61 
1333300,66 62 
1334906,56 64 
1343307,36 252 
1343307,36 101 
1343309,15 100 
1343309,15 53 
1343328,9 1
1343328,9 2
1343328,9 2
1343328,9 60 
1349690,65 61 
1350709,1 62 
1351419,56 64 
1360717,35 252 
1360717,35 101 
1360719,08 100 
1360719,08 53 
1360739,21 1
1360739,21 2
1360739,21 2
1360739,21 60 
1409655,19 61 
1410671,81 62 
1411241,42 64 
1411547,77 121 
1412088,19 125 
1412305,22 137 
1412603,5 66 
1412836,1 144 
1412837,4 144 
1412838,28 144 
1415311,62 101 
1415313,23 100 
1415313,23 53 
1415357,98 1
1415357,98 1
1415357,98 2
1415357,98 60 
1415661,29 112 
1415891,02 114 
1415940,81 60 
1416135,84 61 
1417011,26 63 
1417022,42 60 
1417318,91 113 
1417383,84 114 
1417410,02 60 
1417604,98 61 
1418626,41 62 
1419045,22 64 
1419368,59 122 
1419897,57 125 
1420120,58 137 
1420415,59 66 
1420670,17 144 
1420671,8 144 
1420672,78 144 
1421145,64 101 
1421146,78 100 
1421146,78 53 
1421187,17 1
1421187,17 2
1421187,17 1
1421187,17 60 
1421349,82 61 
1422368,17 62 
1427641,04 64 
1427894,93 121 
1428410,01 125 
1428639,16 137 
1428931,11 66 
1429163,61 144 
1429165,33 144 
1429166,55 144 
1434929,92 101 
1434931,07 100 
1434931,07 53 
1434965,07 1
1434965,07 2
1434965,07 2
1434965,07 60 
1435076,58 61 
1435096,53 63 
1435115,43 60 
1435809,04 61 
1436830,19 62 
1437311,96 64 
1437663,68 123 
1438159,28 125 
1438194,57 137 
1438676,81 65 
1438910,2 144 
1438911,6 144 
1438912,54 144 
1439388,79 101 
1439389,98 100 
1439389,98 53 
1439413,9 1
1439413,9 2
1439413,9 1
1439413,9 60 
1439857,06 61 
1439909,75 63 
1439929,66 60 
1440343,31 61 
1441362,58 62 
1441824,42 64 
1442095,13 123 
1442590,29 125 
1442876,67 137 
1443108,03 65 
1443342,25 144 
1443344,05 144 
1443345,92 144 
1443820,07 101 
1443821,28 100 
1443821,28 53 
1443845,46 2
1443845,46 2
1443845,46 2
1443845,46 60 
1444281,75 61 
1445246,7 63 
1445261,19 60 
1445586,7 113 
1445675,57 114 
1445711,19 60 
1445935,32 61 
1446947,14 62 
1447239,1 64 
1447592,6 123 
1448104,17 125 
1448528,93 137 
1448623,36 66 
1448857,14 144 
1448858,98 144 
1448860,24 144 
1449336,66 101 
1449337,93 100 
1449337,93 53 
1449362,01 1
1449362,01 1
1449362,01 2
1449362,01 60 
1449390,07 61 
1450411,64 62 
1453530,9 64 
1453839,17 123 
1454337,23 125 
1454856,18 65 
1455096,13 144 
1455097,83 144 
1455566,14 101 
1455567,32 100 
1455567,32 53 
1455591,32 1
1455591,32 2
1455591,32 2
1455591,32 60 
1455598,46 113 
1455776,03 114 
1455807,93 60 
1456249,48 61 
1457259,65 62 
1458666,55 64 
1458988,63 123 
1459485,51 125 
1459842,59 137 
1460004,54 65 
1460244,6 144 
1460246,35 144 
1460247,35 144 
1460715,38 101 
1460716,58 100 
1460716,58 53 
1460739,95 2
1460739,95 2
1460739,95 2
1460739,95 60 
1461151,54 61 
1462041,1 63 
1462055,98 60 
1462657,07 61 
1463671,41 62 
1464002,16 64 
1464326,74 123 
1464818,05 125 
1465146,56 137 
1465336,02 66 
1465568,83 144 
1465570,22 144 
1465572,99 144 
1466048 101 
1466049,2 100 
1466049,2 53 
1466071,68 1
1466071,68 2
1466071,68 1
1466071,68 60 
1466227,94 61 
1467238,88 62 
1468299,96 64 
1468581,14 123 
1469082,57 125 
1469601,64 65 
1469842,88 144 
1469844,9 144 
1470049,62 144 
1470312,92 101 
1470314,23 100 
1470314,23 53 
1470336,78 1
1470336,78 2
1470336,78 2
1470336,78 60 
1470453,87 61 
1471468,75 62 
1472130,34 64 
1472429,73 123 
1472929,41 125 
1473450,02 65 
1473554,79 137 
1473681,76 144 
1473683,21 144 
1473684,39 144 
1474190,41 101 
1474191,57 100 
1474191,57 53 
1474218,53 1
1474218,53 2
1474218,53 2
1474218,53 60 
1474483,14 61 
1475501,1 62 
1475910,2 64 
1476208,98 123 
1476711,83 125 
1477218,46 137 
1477267,99 65 
1477464,07 144 
1477465,57 144 
1477466,75 144 
1478010,79 101 
1478012,01 100 
1478012,01 53 
1478035,94 1
1478035,94 1
1478035,94 2
1478035,94 60 
1478427,11 61 
1479449,61 62 
1480033,31 64 
1480399,23 123 
1480897,25 125 
1481385,12 137 
1481429,89 65 
1481646,16 144 
1481647,61 144 
1481648,62 144 
1482124,96 101 
1482126,17 100 
1482126,17 53 
1482152,76 2
1482152,76 2
1482152,76 2
1482152,76 60 
1482496,73 61 
1483515,34 62 
1483694,36 64 
1484000,8 123 
1484494,04 125 
1485012,45 66 
1485150,75 137 
1485239,34 144 
1485240,65 144 
1485241,64 144 
1485502,79 143 
1485561,83 144 
1485563,44 144 
1485564,43 144 
1485766,04 101 
1485767,16 100 
1485767,16 53 
1485798,07 1
1485798,07 2
1485798,07 2
1485798,07 60 
1485855,39 61 
1486866,46 62 
1487646,07 64 
1487958,63 123 
1488460 125 
1488851,96 137 
1488978,24 65 
1489210,66 144 
1489212,08 144 
1489213,37 144 
1489688,77 101 
1489690,12 100 
1489690,12 53 
1489714,63 1
1489714,63 2
1489714,63 1
1489714,63 60 
1490126,86 61 
1491146,54 62 
1491214,36 64 
1491521,36 123 
1492023,41 125 
1492543,7 65 
1492596,25 137 
1492776,91 144 
1492778,4 144 
1492779,8 144 
1493255,45 101 
1493256,6 100 
1493256,6 53 
1493295,67 2
1493295,67 2
1493295,67 2
1493295,67 60 
1493496,82 61 
1494511,87 62 
1494587,31 64 
1494877,09 123 
1495373,26 125 
1495890,96 66 
1496007,56 137 
1496125,98 144 
1496127,39 144 
1496129,92 144 
1496604,45 101 
1496605,63 100 
1496605,63 53 
1496628,81 1
1496628,81 2
1496628,81 2
1496628,81 60 
1496723,82 61 
1497743,2 62 
1497990,21 64 
1498282,33 123 
1498787,91 125 
1499306,37 65 
1499314,17 137 
1499543,33 144 
1499544,83 144 
1499546,05 144 
1500019,34 101 
1500020,64 100 
1500020,64 53 
1500043,67 1
1500043,67 1
1500043,67 2
1500043,67 60 
1500515,5 61 
1501526,22 62 
1501565,66 64 
1501858,31 123 
1502353,82 125 
1502517,34 137 
1502872,44 65 
1503107,7 144 
1503109,25 144 
1503110,21 144 
1503585,58 101 
1503586,78 100 
1503586,78 53 
1503610,82 1
1503610,82 2
1503610,82 1
1503610,82 60 
1504123,32 61 
1505055 63 
1505075,05 60 
1505801,58 61 
1506823,72 62 
1507458,41 64 
1507734,66 123 
1508235,01 125 
1508733,03 137 
1508790,59 65 
1508987,52 144 
1508988,85 144 
1508990,13 144 
1509465,03 101 
1509466,3 100 
1509466,3 53 
1509490,17 1
1509490,17 2
1509490,17 2
1509490,17 60 
1510061,95 61 
1511073,98 62 
1511294,39 64 
1511587,06 123 
1512083,27 125 
1512601,93 65 
1512664,54 137 
1512836,72 144 
1512838,15 144 
1512839,51 144 
1513315,57 101 
1513316,76 100 
1513316,76 53 
1513342,76 1
1513342,76 2
1513342,76 2
1513342,76 60 
1513668,31 61 
1514688,28 62 
1515130,02 64 
1515410,11 123 
1515902,28 125 
1516418,77 65 
1516594,94 137 
1516687,41 144 
1516692,03 144 
1516693,66 144 
1517255,84 101 
1517257,09 100 
1517257,09 53 
1517287,89 2
1517287,89 2
1517287,89 2
1517287,89 60 
1517442,12 61 
1518453,05 62 
1519921,84 64 
1520212,82 123 
1520726,86 125 
1521234,23 66 
1521270,71 137 
1521466,03 144 
1521467,68 144 
1521468,67 144 
1522054,19 101 
1522055,43 100 
1522055,43 53 
1522086,33 1
1522086,33 2
1522086,33 2
1522086,33 60 
1522240,96 61 
1523252,81 62 
1524123,47 64 
1524397,15 123 
1524898,17 125 
1525414,31 65 
1525588,11 137 
1525674,86 144 
1525676,16 144 
1525677,06 144 
1526160,91 101 
1526162,16 100 
1526162,16 53 
1526184,98 1
1526184,98 2
1526184,98 2
1526184,98 60 
1526675,85 61 
1527605,28 63 
1527617,65 60 
1528212,68 61 
1529215,54 63 
1529233,95 60 
1529567,98 113 
1529656,43 114 
1529703,7 60 
1529890,75 61 
1530907,95 62 
1531540,55 64 
1531888,94 123 
1532427,77 125 
1532946,09 65 
1533036,36 137 
1533200,33 144 
1533204,91 144 
1533206,34 144 
1533711,85 101 
1533713,04 100 
1533713,04 53 
1533748,95 1
1533748,95 1
1533748,95 2
1533748,95 60 
1534120,09 61 
1535131,92 62 
1536026,19 64 
1536346,31 123 
1536859,33 125 
1537377,21 65 
1537494,11 137 
1537624,36 144 
1537625,93 144 
1537626,91 144 
1538139,31 101 
1538140,45 100 
1538140,45 53 
1538185,14 2
1538185,14 1
1538185,14 2
1538185,14 60 
1538640,7 61 
1539665,41 62 
1539974,2 64 
1540242,56 123 
1540777,61 125 
1541106,18 137 
1541303,78 66 
1541526,01 144 
1541527,58 144 
1541528,62 144 
1542006,64 101 
1542007,86 100 
1542007,86 53 
1542047,31 1
1542047,31 2
1542047,31 2
1542047,31 60 
1542068,03 113 
1542657,45 114 
1542696,01 60 
1542968 61 
1543979,36 62 
1563764,5 64 
1563766,23 252 
1563766,23 101 
1563768,8 100 
1563768,8 53 
1563788,99 1
1563788,99 2
1563788,99 2
1563788,99 60 
1605375,2 61 
1606391,79 62 
1614526,99 64 
1616400,69 252 
1616400,69 101 
1616402,46 100 
1616402,46 53 
1616422,09 1
1616422,09 2
1616422,09 2
1616422,09 60 
1680675,67 61 
1680704,7 63 
1680721,88 60 
1681129,82 61 
1681171 63 
1681184,52 60 
1699267,52 61 
1700279,03 62 
1701012,64 64 
1701299,02 121 
1701821,11 125 
1702074,29 137 
1702340,93 66 
1702572,94 144 
1702574,65 144 
1702575,66 144 
1703052,15 101 
1703053,41 100 
1703053,41 53 
1703096,72 1
1703096,72 2
1703096,72 1
1703096,72 60 
1703187,44 61 
1704208,72 62 
1704784,97 64 
1705115,14 121 
1705624,06 125 
1705747,34 137 
1706139,75 66 
1706372,2 144 
1706374,03 144 
1706376,15 144 
1706904,14 101 
1706905,38 100 
1706905,38 53 
1706958,84 1
1706958,84 2
1706958,84 1
1706958,84 60 
1707086,31 61 
1708108,3 62 
1708408,26 64 
1708723,41 123 
1709252,62 125 
1709328,52 137 
1709770,82 65 
1710024,65 144 
1710026,15 144 
1710027,51 144 
1710498,94 101 
1710500,08 100 
1710500,08 53 
1710540,6 1
1710540,6 2
1710540,6 2
1710540,6 60 
1711123,15 61 
1711199,58 63 
1711223,83 60 
1711592,81 61 
1712606,72 62 
1713414,01 64 
1713816,79 123 
1714346,8 125 
1714490,12 137 
1714870,24 65 
1715106,19 144 
1715107,87 144 
1715109,3 144 
1715597,13 101 
1715598,26 100 
1715598,26 53 
1715639,33 2
1715639,33 2
1715639,33 2
1715639,33 60 
1716046,6 61 
1717058,21 62 
1717129,18 64 
1717496,86 123 
1718031,48 125 
1718528,08 137 
1718570,12 66 
1718818,33 144 
1718819,87 144 
1718821,2 144 
1719279,69 101 
1719280,87 100 
1719280,87 53 
1719321,11 1
1719321,11 1
1719321,11 2
1719321,11 60 
1719390,85 61 
1720406,05 62 
1720742,29 64 
1721034,41 123 
1721546,74 125 
1722068,22 65 
1722090,6 137 
1722325,67 144 
1722327,35 144 
1722328,46 144 
1722843,45 101 
1722844,65 100 
1722844,65 53 
1722886,76 1
1722886,76 2
1722886,76 2
1722886,76 60 
1723246,89 61 
1724269,19 62 
1724437,1 64 
1724807,46 123 
1725312,36 125 
1725818,28 137 
1725866,91 65 
1726065,72 144 
1726067,31 144 
1726068,61 144 
1726558,46 101 
1726559,65 100 
1726559,65 53 
1726602,06 2
1726602,06 2
1726602,06 2
1726602,06 60 
1727028,05 61 
1728037,58 62 
1728051,67 64 
1728392,78 123 
1728928,09 125 
1729448,89 66 
1729553,01 137 
1729681,08 144 
1729684,73 144 
1729686,34 144 
1730163,85 101 
1730165,01 100 
1730165,01 53 
1730217,98 1
1730217,98 2
1730217,98 2
1730217,98 60 
1730298,6 61 
1731318,42 62 
1731762,15 64 
1732046,88 123 
1732560,19 125 
1732944,45 137 
1733081,86 65 
1733313,69 144 
1733316,08 144 
1733317,41 144 
1733792,35 101 
1733793,7 100 
1733793,7 53 
1733838,11 1
1733838,11 2
1733838,11 2
1733838,11 60 
1734266,49 61 
1735282,22 62 
1735984,64 64 
1736258,1 123 
1736779,18 125 
1737280,76 137 
1737332,68 65 
1737528,11 144 
1737529,9 144 
1737531,05 144 
1737774,58 143 
1737869,76 144 
1737871,48 144 
1737872,49 144 
1738146,53 101 
1738150,63 100 
1738150,63 53 
1738169,39 1
1738169,39 1
1738169,39 1
1738169,39 60 
1738512,21 61 
1739511,61 63 
1739530,98 60 
1740089,77 61 
1741100,92 62 
1741229,94 64 
1741564,9 123 
1742093,38 125 
1742383,83 137 
1742610,34 65 
1742845,55 144 
1742847,64 144 
1742848,61 144 
1743322,56 101 
1743323,82 100 
1743323,82 53 
1743363,32 1
1743363,32 1
1743363,32 2
1743363,32 60 
1743813,88 61 
1744829,14 62 
1744882,21 64 
1745177,55 123 
1745720,12 125 
1746150,69 137 
1746244,74 65 
1746495,01 144 
1746496,59 144 
1746497,91 144 
1746971,48 101 
1746972,7 100 
1746972,7 53 
1747011,9 2
1747011,9 2
1747011,9 2
1747011,9 60 
1747356,67 61 
1748377,68 62 
1748505,57 64 
1748865,24 123 
1749373,14 125 
1749685,57 137 
1749891,8 66 
1750144,92 144 
1750146,77 144 
1750147,93 144 
1750620,28 101 
1750621,57 100 
1750621,57 53 
1750677,91 1
1750677,91 1
1750677,91 1
1750677,91 60 
1750727,5 61 
1751747,53 62 
1752569,01 64 
1752881,99 123 
1753389,5 125 
1753906,61 65 
1753987,66 137 
1754144,52 144 
1754146,09 144 
1754147,24 144 
1754656,07 101 
1754657,27 100 
1754657,27 53 
1754693,78 1
1754693,78 1
1754693,78 1
1754693,78 60 
1755166,95 61 
1756176,83 62 
1756414,32 64 
1756743,5 123 
1757253,31 125 
1757704,05 137 
1757777,21 65 
1758013,06 144 
1758014,89 144 
1758016,29 144 
1758487,32 101 
1758488,56 100 
1758488,56 53 
1758526,12 2
1758526,12 2
1758526,12 2
1758526,12 60 
1759004,2 61 
1759903,08 63 
1759924,58 60 
1760526,93 61 
1761540,15 62 
1762837,95 64 
1763144,24 123 
1763663,94 125 
1764188 66 
1764428,77 101 
1764493,94 8
1764493,94 51 
1764538,21 100 
1764538,21 51 
1764559,17 1
1764559,17 2
1764559,17 2
1764559,17 60 
1764990,58 113 
1765051,53 114 
1765075,31 60 
1765293,9 61 
1766306,22 62 
1766776,03 64 
1767051,88 123 
1767585,95 125 
1767858,4 137 
1768101,98 66 
1768332,79 144 
1768334,63 144 
1768336,07 144 
1772210,36 101 
1772211,53 100 
1772211,53 51 
1772254,01 1
1772254,01 2
1772254,01 2
1772254,01 60 
1772501,92 113 
1773120,21 114 
1773153,31 60 
1773509,02 61 
1774521,49 62 
1780468,3 64 
1780816,08 121 
1781374,31 125 
1781704,46 137 
1781898,75 65 
1782129,96 144 
1782131,59 144 
1782132,67 144 
1782609,17 101 
1782610,37 100 
1782610,37 51 
1782655,36 1
1782655,36 2
1782655,36 2
1782655,36 60 
1783109,9 61 
1784077,51 63 
1784099,58 60 
1784485,42 111 
1784684,74 114 
1784732,87 60 
1784908,57 61 
1785923,71 62 
1786398,14 64 
1786739,33 121 
1787243,4 125 
1787540,52 137 
1787764,57 65 
1788006,16 144 
1788010,27 144 
1788011,57 144 
1788490,67 101 
1788491,8 100 
1788491,8 51 
1788531,61 2
1788531,61 2
1788531,61 2
1788531,61 60 
1788922,36 61 
1789937,51 62 
1790097,77 64 
1790484,65 121 
1791025,98 125 
1791322,33 137 
1791544,6 66 
1791776,75 144 
1791778,57 144 
1791779,6 144 
1792311,25 101 
1792312,41 100 
1792312,41 51 
1792349,2 1
1792349,2 1
1792349,2 2
1792349,2 60 
1792496,15 61 
1793517,19 62 
1795538,04 64 
1795913,65 121 
1796423,97 125 
1796941,98 65 
1797112,19 137 
1797221,97 144 
1797223,2 144 
1797227,23 144 
1797704,54 101 
1797705,76 100 
1797705,76 51 
1797751,47 2
1797751,47 1
1797751,47 2
1797751,47 60 
1798136,51 61 
1799072,47 63 
1799094,72 60 
1799564,92 111 
1799620,62 114 
1799645,27 60 
1799819,6 61 
1800846,96 62 
1801030,1 64 
1801362,24 121 
1801877,31 125 
1802281,21 137 
1802391,45 66 
1802624,64 144 
1802626,17 144 
1802627,29 144 
1803101,71 101 
1803102,94 100 
1803102,94 51 
1803149,12 1
1803149,12 2
1803149,12 1
1803149,12 60 
1803310,64 61 
1804020,11 63 
1804043,3 60 
1804859,3 111 
1805262,6 114 
1805309,64 60 
1827312,41 61 
1828334,84 62 
1828460,33 64 
1828766,56 121 
1829282,58 125 
1829702,69 137 
1829797,69 65 
1830032,69 144 
1830034,56 144 
1830035,84 144 
1830509,65 101 
1830513,57 100 
1830513,57 51 
1830567,96 1
1830567,96 2
1830567,96 2
1830567,96 60 
1830959,44 61 
1831969,92 62 
1832410,07 64 
1832725,11 121 
1833240,91 125 
1833618,14 137 
1833764,15 65 
1833996,73 144 
1833998,39 144 
1833999,47 144 
1834565,17 101 
1834566,39 100 
1834566,39 51 
1834616,7 1
1834616,7 2
1834616,7 2
1834616,7 60 
1835055,48 61 
1836067,38 62 
1836223,03 64 
1836546,87 121 
1837066,29 125 
1837514,48 137 
1837580,84 65 
1837812,09 144 
1837814,03 144 
1837814,99 144 
1838290,87 101 
1838292,21 100 
1838292,21 51 
1838332,42 1
1838332,42 2
1838332,42 1
1838332,42 60 
1838844,59 61 
1839864,42 62 
1840266,01 64 
1840536,56 121 
1841084,12 125 
1841326,4 137 
1841593,66 65 
1841829,31 144 
1841831,16 144 
1841832,58 144 
1842459,36 101 
1842460,55 100 
1842460,55 51 
1842514,17 1
1842514,17 1
1842514,17 2
1842514,17 60 
1842692,64 61 
1843713,89 62 
1843829,03 64 
1844178,67 121 
1844694,28 125 
1845058,33 137 
1845210,47 65 
1845460,87 144 
1845462,64 144 
1845463,92 144 
1846091,66 101 
1846092,92 100 
1846092,92 51 
1846129,61 1
1846129,61 2
1846129,61 2
1846129,61 60 
1846499,08 61 
1847448,36 63 
1847462,09 60 
1847905,03 111 
1848142,38 114 
1848178,46 60 
1848501,29 61 
1849515,45 62 
1852957,2 64 
1853279,12 121 
1853833,62 125 
1854138,08 137 
1854345,72 65 
1854575,29 144 
1854576,92 144 
1854578,09 144 
1855117,28 101 
1855118,43 100 
1855118,43 51 
1855160,01 1
1855160,01 2
1855160,01 2
1855160,01 60 
1855469,87 61 
1856492,64 62 
1856630,33 64 
1857063,75 121 
1857569,8 125 
1857967,96 137 
1858088,91 65 
1858321,13 144 
1858322,45 144 
1858323,5 144 
1858800,55 101 
1858801,82 100 
1858801,82 51 
1858842,07 1
1858842,07 2
1858842,07 2
1858842,07 60 
1859357,42 61 
1860377,69 62 
1861498,92 64 
1861834,65 121 
1862382,98 125 
1862834,45 137 
1862907,92 65 
1863157,85 144 
1863159,56 144 
1863160,88 144 
1863766,54 101 
1863767,76 100 
1863767,76 51 
1863810,49 1
1863810,49 2
1863810,49 1
1863810,49 60 
1864298,04 61 
1865232,26 63 
1865243,92 60 
1865632,31 111 
1865789,4 114 
1865826,32 60 
1866028,29 61 
1867041,3 62 
1867215,99 64 
1867590,87 121 
1868102,39 125 
1868456,52 137 
1868620,94 65 
1868851,35 144 
1868852,92 144 
1868854,12 144 
1869345,03 101 
1869346,23 100 
1869346,23 51 
1869388,46 2
1869388,46 1
1869388,46 2
1869388,46 60 
1869796,35 61 
1870773,35 63 
1870788,71 60 
1871161,64 111 
1871413,44 114 
1871437,65 60 
1871713,22 61 
1872721,91 62 
1873380,24 64 
1873758,21 121 
1874294,14 125 
1874542,19 137 
1874816,71 66 
1875072,63 144 
1875074,1 144 
1875075,44 144 
1875545,3 101 
1875546,54 100 
1875546,54 51 
1875590,66 1
1875590,66 2
1875590,66 1
1875590,66 60 
1875615,53 61 
1876637,64 62 
1877954,25 64 
1878258,2 121 
1878796,28 125 
1879159,12 137 
1879314,69 65 
1879568,87 144 
1879570,55 144 
1879571,75 144 
1880135,44 101 
1880136,62 100 
1880136,62 51 
1880185,14 1
1880185,14 2
1880185,14 2
1880185,14 60 
1880522,86 61 
1881534,27 62 
1881663,95 64 
1882025,23 121 
1882558,16 125 
1882751,89 137 
1883065,48 65 
1883304,94 144 
1883306,82 144 
1883308,06 144 
1883776,97 101 
1883778,14 100 
1883778,14 51 
1883816,98 1
1883816,98 2
1883816,98 2
1883816,98 60 
1884193,03 61 
1885207,45 63 
1885218,54 60 
1885864,17 61 
1886883,72 62 
1887162,39 64 
1887544,43 121 
1888070,78 125 
1888480,15 137 
1888578,62 65 
1888813,12 144 
1888814,85 144 
1888816,16 144 
1889345,7 101 
1889346,87 100 
1889346,87 51 
1889381,66 2
1889381,66 2
1889381,66 2
1889381,66 60 
1889802,64 61 
1890814,1 62 
1890959,83 64 
1891328 121 
1891857,37 125 
1892275,76 137 
1892378,61 66 
1892634,3 144 
1892635,95 144 
1892637,24 144 
1893106,95 101 
1893108,1 100 
1893108,1 51 
1893147,5 1
1893147,5 1
1893147,5 2
1893147,5 60 
1893186,88 61 
1894197,55 62 
1895448,1 64 
1895770,95 121 
1896290,09 125 
1896771,05 137 
1896825,54 65 
1897063,69 144 
1897065,28 144 
1897066,29 144 
1897538,71 101 
1897540 100 
1897540 51 
1897583,35 1
1897583,35 2
1897583,35 2
1897583,35 60 
1898218,23 61 
1899230,18 62 
1899806,28 64 
1900045,87 121 
1900559,44 125 
1900850,39 137 
1901073,88 65 
1901310,16 144 
1901311,97 144 
1901313,83 144 
1901790,15 101 
1901791,36 100 
1901791,36 51 
1901829,4 1
1901829,4 1
1901829,4 2
1901829,4 60 
1902244,55 61 
1903261,39 62 
1903413,46 64 
1903782,19 121 
1904289,85 125 
1904649,08 137 
1904807,41 65 
1905041,56 144 
1905043,11 144 
1905044,42 144 
1905520,45 101 
1905521,63 100 
1905521,63 51 
1905559,82 1
1905559,82 2
1905559,82 1
1905559,82 60 
1905884,1 61 
1906895,97 62 
1906911,12 64 
1907302,13 121 
1907819,8 125 
1908154 137 
1908349,32 65 
1908574,06 144 
1908575,77 144 
1908576,98 144 
1909110,13 101 
1909111,32 100 
1909111,32 51 
1909158,87 1
1909158,87 2
1909158,87 2
1909158,87 60 
1909516,78 61 
1910529,52 62 
1910597,82 64 
1911020,98 121 
1911536,79 125 
1912054,18 65 
1912321,08 144 
1912326,81 144 
1912573,11 144 
1912817,45 101 
1912818,58 100 
1912818,58 51 
1912862,88 1
1912862,88 2
1912862,88 2
1912862,88 60 
1913173,06 61 
1914192,3 62 
1914484,52 64 
1914810 121 
1915333,99 125 
1915624,09 137 
1915852,63 65 
1916106,45 144 
1916108,09 144 
1916109,27 144 
1916699,25 101 
1916700,47 100 
1916700,47 51 
1916762,02 2
1916762,02 2
1916762,02 2
1916762,02 60 
1917095,49 61 
1918106,59 62 
1918397,41 64 
1918718,2 121 
1919256,09 125 
1919621,79 137 
1919767,61 66 
1920002,44 144 
1920004,38 144 
1920005,57 144 
1921247,93 101 
1921250,65 100 
1921250,65 51 
1921288,79 1
1921288,79 2
1921288,79 2
1921288,79 60 
1921391,41 61 
1921457,43 63 
1921474,31 60 
1921906,02 61 
1922922,74 62 
1923581,93 64 
1923846,65 121 
1924364,93 125 
1924677,82 137 
1924885,32 65 
1925119,91 144 
1925121,58 144 
1925122,74 144 
1925595,15 101 
1925596,38 100 
1925596,38 51 
1925641,75 1
1925641,75 2
1925641,75 1
1925641,75 60 
1925950,9 61 
1926969,19 62 
1927759,57 64 
1928054,14 121 
1928583,88 125 
1928978,02 137 
1929099,73 65 
1929331,49 144 
1929333,06 144 
1929334,46 144 
1929856,5 101 
1929857,68 100 
1929857,68 51 
1929907,59 2
1929907,59 2
1929907,59 2
1929907,59 60 
1930186,55 61 
1931201,57 62 
1931252,32 64 
1931572,74 121 
1932102,18 125 
1932386,41 137 
1932616,68 66 
1932848,63 144 
1932850,13 144 
1932851,44 144 
1933404,18 101 
1933405,36 100 
1933405,36 51 
1933450,68 1
1933450,68 2
1933450,68 2
1933450,68 60 
1933596,61 111 
1933678,48 114 
1933701,92 60 
1934039,04 111 
1934117,26 114 
1934153,52 60 
1972938,17 61 
1973954,11 62 
1974554,16 64 
1974887 121 
1975418,54 125 
1975566,84 137 
1975932,66 65 
1976166,34 144 
1976168,11 144 
1976169,15 144 
1976665,64 101 
1976666,82 100 
1976666,82 51 
1976703,55 2
1976703,55 2
1976703,55 2
1976703,55 60 
1977103,24 61 
1978119,76 62 
